Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_SMEM,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS,SQ_INSTS_VALU,SQ_INSTS_VALU_ADD_F16,SQ_INSTS_VALU_MUL_F16,SQ_INSTS_VALU_FMA_F16,TA_BUFFER_READ_WAVEFRONTS_sum,TA_BUFFER_WRITE_WAVEFRONTS_sum,TD_SPI_STALL_sum,TD_LOAD_WAVEFRONT_sum,TCP_READ_TAGCONFLICT_STALL_CYCLES_sum,TCP_WRITE_TAGCONFLICT_STALL_CYCLES_sum,TCP_ATOMIC_TAGCONFLICT_STALL_CYCLES_sum,TCP_TA_TCP_STATE_READ_sum,TCC_REQ[0],TCC_READ[0],TCC_WRITE[0],TCC_ATOMIC[0],TCC_REQ[1],TCC_READ[1],TCC_WRITE[1],TCC_ATOMIC[1],TCC_REQ[2],TCC_READ[2],TCC_WRITE[2],TCC_ATOMIC[2],TCC_REQ[3],TCC_READ[3],TCC_WRITE[3],TCC_ATOMIC[3],TCC_REQ[4],TCC_READ[4],TCC_WRITE[4],TCC_ATOMIC[4],TCC_REQ[5],TCC_READ[5],TCC_WRITE[5],TCC_ATOMIC[5],TCC_REQ[6],TCC_READ[6],TCC_WRITE[6],TCC_ATOMIC[6],TCC_REQ[7],TCC_READ[7],TCC_WRITE[7],TCC_ATOMIC[7],TCC_REQ[8],TCC_READ[8],TCC_WRITE[8],TCC_ATOMIC[8],TCC_REQ[9],TCC_READ[9],TCC_WRITE[9],TCC_ATOMIC[9],TCC_REQ[10],TCC_READ[10],TCC_WRITE[10],TCC_ATOMIC[10],TCC_REQ[11],TCC_READ[11],TCC_WRITE[11],TCC_ATOMIC[11],TCC_REQ[12],TCC_READ[12],TCC_WRITE[12],TCC_ATOMIC[12],TCC_REQ[13],TCC_READ[13],TCC_WRITE[13],TCC_ATOMIC[13],TCC_REQ[14],TCC_READ[14],TCC_WRITE[14],TCC_ATOMIC[14],TCC_REQ[15],TCC_READ[15],TCC_WRITE[15],TCC_ATOMIC[15],CPC_CPC_TCIU_BUSY,CPC_CPC_TCIU_IDLE,CPF_CPF_TCIU_BUSY,CPF_CPF_TCIU_STALL,SPI_CSN_NUM_THREADGROUPS,SPI_CSN_WAVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
109,micro_tk(micro_globals) [clone .kd],2,0,399,29321,29321,131072,512,65536,0,124,132,32,64,0x0,0x7f6c9c008840,14336,238572,19140272,32978944,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591034,525498,65536,0,591032,525496,65536,0,591039,525503,65536,0,591273,525737,65536,0,591032,525496,65536,0,591032,525496,65536,0,591044,525508,65536,0,591260,525724,65536,0,591034,525498,65536,0,591032,525496,65536,0,591039,525503,65536,0,591275,525739,65536,0,591032,525496,65536,0,591032,525496,65536,0,591044,525508,65536,0,591260,525724,65536,0,1186,2477531,19317,0,256,2048,4572354070947682,4572423116610087,4572423116794199,4572354072081888
110,micro_tk(micro_globals) [clone .kd],2,0,404,29321,29321,131072,512,65536,0,124,132,32,64,0x0,0x7f6c9c008840,14336,234970,18855912,32978944,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591034,525498,65536,0,591257,525721,65536,0,591040,525504,65536,0,591273,525737,65536,0,591032,525496,65536,0,591032,525496,65536,0,591044,525508,65536,0,591035,525499,65536,0,591034,525498,65536,0,591260,525724,65536,0,591039,525503,65536,0,591275,525739,65536,0,591032,525496,65536,0,591032,525496,65536,0,591044,525508,65536,0,591032,525496,65536,0,1186,2480412,19022,0,256,2048,4572354073262944,4572423116841149,4572423117023819,4572354074387246
111,micro_tk(micro_globals) [clone .kd],2,0,409,29321,29321,131072,512,65536,0,124,132,32,64,0x0,0x7f6c9c008840,14336,237138,18979440,32978944,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591010,525474,65536,0,591008,525472,65536,0,591016,525480,65536,0,591451,525915,65536,0,591008,525472,65536,0,591008,525472,65536,0,591020,525484,65536,0,591011,525475,65536,0,591010,525474,65536,0,591008,525472,65536,0,591016,525480,65536,0,591486,525950,65536,0,591008,525472,65536,0,591008,525472,65536,0,591020,525484,65536,0,591008,525472,65536,0,1186,2488344,20338,0,256,2048,4572354075565087,4572423117070207,4572423117251315,4572354076691532
112,micro_tk(micro_globals) [clone .kd],2,0,414,29321,29321,131072,512,65536,0,124,132,32,64,0x0,0x7f6c9c008840,14336,286928,22954696,32978944,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591273,525737,65536,0,591040,525504,65536,0,591046,525510,65536,0,591282,525746,65536,0,591040,525504,65536,0,591040,525504,65536,0,591052,525516,65536,0,591043,525507,65536,0,591267,525731,65536,0,591040,525504,65536,0,591047,525511,65536,0,591287,525751,65536,0,591040,525504,65536,0,591040,525504,65536,0,591052,525516,65536,0,591040,525504,65536,0,1186,2479644,18973,0,256,2048,4572354077383845,4572423117300468,4572423117481856,4572354078519273
113,micro_tk(micro_globals) [clone .kd],2,0,419,29321,29321,131072,512,65536,0,124,132,32,64,0x0,0x7f6c9c008840,14336,292458,23324872,32978944,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591018,525482,65536,0,591016,525480,65536,0,591251,525715,65536,0,591252,525716,65536,0,591016,525480,65536,0,591016,525480,65536,0,591028,525492,65536,0,591019,525483,65536,0,591018,525482,65536,0,591016,525480,65536,0,591243,525707,65536,0,591259,525723,65536,0,591016,525480,65536,0,591016,525480,65536,0,591028,525492,65536,0,591016,525480,65536,0,1186,2478762,18627,0,256,2048,4572354079502356,4572423117528565,4572423117710353,4572354080639537
114,micro_tk(micro_globals) [clone .kd],2,0,424,29321,29321,131072,512,65536,0,124,132,32,64,0x0,0x7f6c9c008840,14336,283888,22746008,32978944,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591042,525506,65536,0,591040,525504,65536,0,591046,525510,65536,0,591281,525745,65536,0,591271,525735,65536,0,591040,525504,65536,0,591052,525516,65536,0,591043,525507,65536,0,591042,525506,65536,0,591040,525504,65536,0,591047,525511,65536,0,591286,525750,65536,0,591265,525729,65536,0,591040,525504,65536,0,591052,525516,65536,0,591040,525504,65536,0,1186,2470747,18748,0,256,2048,4572354081837407,4572423117757503,4572423117938891,4572354082972936
115,micro_tk(micro_globals) [clone .kd],2,0,429,29321,29321,131072,512,65536,0,124,132,32,64,0x0,0x7f6c9c008840,14336,293042,23471912,32978944,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591026,525490,65536,0,591024,525488,65536,0,591031,525495,65536,0,591265,525729,65536,0,591024,525488,65536,0,591024,525488,65536,0,591261,525725,65536,0,591027,525491,65536,0,591026,525490,65536,0,591024,525488,65536,0,591030,525494,65536,0,591265,525729,65536,0,591024,525488,65536,0,591024,525488,65536,0,591261,525725,65536,0,591024,525488,65536,0,1186,2483502,18860,0,256,2048,4572354084099320,4572423117983557,4572423118165186,4572354085232726
116,micro_tk(micro_globals) [clone .kd],2,0,434,29321,29321,131072,512,65536,0,124,132,32,64,0x0,0x7f6c9c008840,14336,289626,23217512,32978944,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591018,525482,65536,0,591016,525480,65536,0,591022,525486,65536,0,591253,525717,65536,0,591235,525699,65536,0,591016,525480,65536,0,591028,525492,65536,0,591019,525483,65536,0,591018,525482,65536,0,591016,525480,65536,0,591023,525487,65536,0,591260,525724,65536,0,591244,525708,65536,0,591016,525480,65536,0,591028,525492,65536,0,591016,525480,65536,0,1186,2476628,19102,0,256,2048,4572354086198834,4572423118211013,4572423118392642,4572354087329195
117,micro_tk(micro_globals) [clone .kd],2,0,439,29321,29321,131072,512,65536,0,124,132,32,64,0x0,0x7f6c9c008840,14336,230598,18500872,32978944,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591026,525490,65536,0,591024,525488,65536,0,591030,525494,65536,0,591266,525730,65536,0,591024,525488,65536,0,591024,525488,65536,0,591261,525725,65536,0,591027,525491,65536,0,591026,525490,65536,0,591024,525488,65536,0,591030,525494,65536,0,591265,525729,65536,0,591024,525488,65536,0,591024,525488,65536,0,591261,525725,65536,0,591024,525488,65536,0,1186,2479452,19606,0,256,2048,4572354088389121,4572423118437268,4572423118618816,4572354089517699
118,micro_tk(micro_globals) [clone .kd],2,0,444,29321,29321,131072,512,65536,0,124,132,32,64,0x0,0x7f6c9c008840,14336,228958,18315416,32978944,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591259,525723,65536,0,591032,525496,65536,0,591039,525503,65536,0,591275,525739,65536,0,591032,525496,65536,0,591032,525496,65536,0,591044,525508,65536,0,591035,525499,65536,0,591262,525726,65536,0,591032,525496,65536,0,591038,525502,65536,0,591276,525740,65536,0,591032,525496,65536,0,591032,525496,65536,0,591044,525508,65536,0,591032,525496,65536,0,1186,2480410,19394,0,256,2048,4572354090501473,4572423118666847,4572423118849196,4572354091635309
119,micro_tk(micro_globals) [clone .kd],2,0,449,29321,29321,131072,512,65536,0,124,132,32,64,0x0,0x7f6c9c008840,14336,229286,18354960,32978944,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591034,525498,65536,0,591032,525496,65536,0,591263,525727,65536,0,591274,525738,65536,0,591032,525496,65536,0,591032,525496,65536,0,591044,525508,65536,0,591035,525499,65536,0,591034,525498,65536,0,591032,525496,65536,0,591267,525731,65536,0,591276,525740,65536,0,591032,525496,65536,0,591032,525496,65536,0,591044,525508,65536,0,591032,525496,65536,0,1186,2472528,19216,0,256,2048,4572354092382884,4572423118895305,4572423119075972,4572354093501217
120,micro_tk(micro_globals) [clone .kd],2,0,454,29321,29321,131072,512,65536,0,124,132,32,64,0x0,0x7f6c9c008840,14336,289706,23194480,32978944,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591241,525705,65536,0,591008,525472,65536,0,591014,525478,65536,0,591239,525703,65536,0,591008,525472,65536,0,591008,525472,65536,0,591020,525484,65536,0,591011,525475,65536,0,591223,525687,65536,0,591008,525472,65536,0,591014,525478,65536,0,591255,525719,65536,0,591008,525472,65536,0,591008,525472,65536,0,591020,525484,65536,0,591008,525472,65536,0,1186,2471527,18527,0,256,2048,4572354094239098,4572423119122841,4572423119303548,4572354095363610
121,micro_tk(micro_globals) [clone .kd],2,0,459,29321,29321,131072,512,65536,0,124,132,32,64,0x0,0x7f6c9c008840,14336,294082,23521648,32978944,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591042,525506,65536,0,591040,525504,65536,0,591278,525742,65536,0,591281,525745,65536,0,591040,525504,65536,0,591040,525504,65536,0,591052,525516,65536,0,591043,525507,65536,0,591042,525506,65536,0,591040,525504,65536,0,591273,525737,65536,0,591287,525751,65536,0,591040,525504,65536,0,591040,525504,65536,0,591052,525516,65536,0,591040,525504,65536,0,1186,2483330,19074,0,256,2048,4572354096115902,4572423119349296,4572423119529882,4572354097249097
122,micro_tk(micro_globals) [clone .kd],2,0,464,29321,29321,131072,512,65536,0,124,132,32,64,0x0,0x7f6c9c008840,14336,292154,23425840,32978944,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591018,525482,65536,0,591016,525480,65536,0,591022,525486,65536,0,591253,525717,65536,0,591244,525708,65536,0,591016,525480,65536,0,591028,525492,65536,0,591019,525483,65536,0,591018,525482,65536,0,591016,525480,65536,0,591024,525488,65536,0,591260,525724,65536,0,591235,525699,65536,0,591016,525480,65536,0,591028,525492,65536,0,591016,525480,65536,0,1186,2488954,20929,0,256,2048,4572354097868242,4572423119576511,4572423119756377,4572354098996409
123,micro_tk(micro_globals) [clone .kd],2,0,469,29321,29321,131072,512,65536,0,124,132,32,64,0x0,0x7f6c9c008840,14336,294426,23551160,32978944,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591042,525506,65536,0,591040,525504,65536,0,591048,525512,65536,0,591283,525747,65536,0,591040,525504,65536,0,591040,525504,65536,0,591283,525747,65536,0,591043,525507,65536,0,591042,525506,65536,0,591040,525504,65536,0,591047,525511,65536,0,591286,525750,65536,0,591040,525504,65536,0,591040,525504,65536,0,591277,525741,65536,0,591040,525504,65536,0,1186,2485338,19236,0,256,2048,4572354099606231,4572423119802766,4572423119983873,4572354100742280
124,micro_tk(micro_globals) [clone .kd],2,0,474,29321,29321,131072,512,65536,0,124,132,32,64,0x0,0x7f6c9c008840,14336,288016,23069872,32978944,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591026,525490,65536,0,591024,525488,65536,0,591030,525494,65536,0,591265,525729,65536,0,591249,525713,65536,0,591024,525488,65536,0,591036,525500,65536,0,591027,525491,65536,0,591026,525490,65536,0,591024,525488,65536,0,591031,525495,65536,0,591265,525729,65536,0,591249,525713,65536,0,591024,525488,65536,0,591036,525500,65536,0,591024,525488,65536,0,1186,2480824,19823,0,256,2048,4572354101448894,4572423120029821,4572423120208726,4572354102585384
125,micro_tk(micro_globals) [clone .kd],2,0,479,29321,29321,131072,512,65536,0,124,132,32,64,0x0,0x7f6c9c008840,14336,233104,18641528,32978944,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591018,525482,65536,0,591016,525480,65536,0,591023,525487,65536,0,591251,525715,65536,0,591016,525480,65536,0,591016,525480,65536,0,591247,525711,65536,0,591019,525483,65536,0,591018,525482,65536,0,591016,525480,65536,0,591023,525487,65536,0,591260,525724,65536,0,591016,525480,65536,0,591016,525480,65536,0,591256,525720,65536,0,591016,525480,65536,0,1186,2471902,18844,0,256,2048,4572354103350395,4572423120254273,4572423120433538,4572354104484591
126,micro_tk(micro_globals) [clone .kd],2,0,484,29321,29321,131072,512,65536,0,124,132,32,64,0x0,0x7f6c9c008840,14336,227410,18184952,32978944,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591251,525715,65536,0,591024,525488,65536,0,591032,525496,65536,0,591267,525731,65536,0,591024,525488,65536,0,591024,525488,65536,0,591036,525500,65536,0,591027,525491,65536,0,591251,525715,65536,0,591024,525488,65536,0,591030,525494,65536,0,591265,525729,65536,0,591024,525488,65536,0,591024,525488,65536,0,591036,525500,65536,0,591024,525488,65536,0,1186,2479199,19121,0,256,2048,4572354105253267,4572423120479526,4572423120658430,4572354106381425
127,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,488,29321,29321,16777216,512,0,0,12,4,32,64,0x0,0x7f347466ed00,1048576,1227080,98173224,21233664,7340032,0,0,0,0.0,0.0,4556.0,524288.0,0.0,0.0,0.0,524288.0,82880,17344,65536,0,82880,17344,65536,0,82812,17276,65536,0,82568,17032,65536,0,82565,17029,65536,0,82592,17056,65536,0,82560,17024,65536,0,82563,17027,65536,0,82880,17344,65536,0,82880,17344,65536,0,82811,17275,65536,0,82568,17032,65536,0,82564,17028,65536,0,82590,17054,65536,0,82560,17024,65536,0,82560,17024,65536,0,1186,615108,19897,0,32768,262144,4572354107223059,4572423120771638,4572423120806930,4572354108126675
128,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,489,29321,29321,16777216,512,0,0,12,4,32,64,0x0,0x7f347466ed00,1048576,1114844,89240712,21233664,7340032,0,0,0,0.0,0.0,4437.0,524288.0,0.0,0.0,0.0,524288.0,82880,17344,65536,0,82880,17344,65536,0,82800,17264,65536,0,82560,17024,65536,0,82560,17024,65536,0,82564,17028,65536,0,82586,17050,65536,0,82573,17037,65536,0,82880,17344,65536,0,82880,17344,65536,0,82800,17264,65536,0,82560,17024,65536,0,82560,17024,65536,0,82564,17028,65536,0,82586,17050,65536,0,82572,17036,65536,0,1186,1088162,19107,0,32768,262144,4572354108132733,4572423120824716,4572423120859688,4572354109454487
129,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",2,0,490,29321,29321,4194304,256,0,0,16,0,32,64,0x0,0x7f345b060e40,196608,519742,41727680,1900544,196608,0,0,0,0.0,0.0,1686.0,196608.0,0.0,0.0,0.0,196608.0,131392,65856,65536,0,131472,65936,65536,0,131152,65616,65536,0,131396,65860,65536,0,131396,65860,65536,0,131115,65579,65536,0,131417,65881,65536,0,131392,65856,65536,0,131392,65856,65536,0,131472,65936,65536,0,131152,65616,65536,0,131396,65860,65536,0,131396,65860,65536,0,131113,65577,65536,0,131417,65881,65536,0,131392,65856,65536,0,1186,860174,21795,0,16384,65536,4572354115135363,4572423126919173,4572423126996407,4572354115705386
130,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,491,29321,29321,4194304,256,0,0,12,4,32,64,0x0,0x7f34970957c0,131072,357186,28407656,1703936,327680,0,0,0,0.0,0.0,748.0,131072.0,0.0,0.0,0.0,131072.0,98304,32768,65536,0,98384,32848,65536,0,98304,32768,65536,0,98308,32772,65536,0,98650,33114,65536,0,98652,33116,65536,0,98626,33090,65536,0,98633,33097,65536,0,98304,32768,65536,0,98384,32848,65536,0,98304,32768,65536,0,98308,32772,65536,0,98653,33117,65536,0,98649,33113,65536,0,98627,33091,65536,0,98634,33098,65536,0,1186,607884,19445,0,16384,65536,4572354117404157,4572423128498908,4572423128534280,4572354117965146
131,__amd_rocclr_fillBufferAligned.kd,2,0,492,29321,29321,256,256,0,0,12,4,48,64,0x0,0x7f6c9c013a00,8,64,5440,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1,1,0,0,0,0,0,0,4,4,0,0,6,6,0,0,0,0,0,0,0,0,0,0,13,12,1,0,0,0,0,0,2,2,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,13,13,0,0,1,1,0,0,1394,1606107,25281,0,1,4,4572354118033227,4572423128603302,4572423128605826,4572354119689274
132,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,493,29321,29321,77824,512,2560,48,28,4,80,64,0x0,0x7f3488218380,17524,111766,8883192,2093891,1196516,0,0,0,0.0,0.0,0.0,68308.0,0.0,0.0,0.0,68308.0,35963,33514,1,0,35874,33426,0,0,35952,33472,32,0,35998,33518,32,0,35967,33507,12,0,35940,33492,0,0,35791,33267,0,76,36042,33594,0,0,35963,33515,0,0,35862,33414,0,0,35945,33465,32,0,35997,33517,32,0,36007,33547,12,0,35980,33532,0,0,35816,33292,0,76,36090,33642,0,0,3916,3092714,56870,0,152,1216,4572354121166698,4572423130928057,4572423130977531,4572354121893072
133,__amd_rocclr_copyBuffer.kd,2,0,494,29321,29321,512,512,0,0,16,0,32,64,0x0,0x7f6c9c013a80,16,146,11104,299,65,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,5,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,19,19,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,13,13,0,0,0,0,0,0,1394,776672,25337,0,1,8,4572354121825662,4572423130977531,4572423130981657,4572354123548749
134,__amd_rocclr_fillBufferAligned.kd,2,0,496,29321,29321,256,256,0,0,12,4,48,64,0x0,0x7f6c9c013a00,8,80,6496,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,4,4,0,0,8,8,0,0,0,0,0,0,0,0,0,0,13,12,1,0,3,3,0,0,2,2,0,0,4,4,0,0,4,4,0,0,8,8,0,0,5,5,0,0,4,4,0,0,13,13,0,0,3,3,0,0,1394,103254,25918,0,1,4,4572354124458624,4572423131060774,4572423131062496,4572354125336351
135,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,497,29321,29321,77824,512,2560,48,28,4,80,64,0x0,0x7f3488d17880,17525,97546,7739712,1132856,517025,0,0,0,0.0,0.0,0.0,68308.0,0.0,0.0,0.0,68308.0,35848,33399,1,0,35849,33401,0,0,35834,33354,32,0,35932,33452,32,0,36028,33568,12,0,35800,33352,0,0,35974,33450,0,76,35567,33119,0,0,35846,33398,0,0,35844,33396,0,0,35828,33348,32,0,35925,33445,32,0,36023,33563,12,0,35796,33348,0,0,35968,33444,0,76,35566,33118,0,0,1186,769540,20312,0,152,1216,4572354127893550,4572423132929375,4572423132976725,4572354128460218
136,__amd_rocclr_copyBuffer.kd,2,0,498,29321,29321,512,512,0,0,16,0,32,64,0x0,0x7f6c9c013a80,16,156,12064,299,65,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,5,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,17,17,0,0,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,4,0,13,13,0,0,0,0,0,0,1394,750784,25801,0,1,8,4572354128411326,4572423132976725,4572423132980611,4572354130198648
137,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,500,29321,29321,1048576,256,0,0,24,0,64,64,0x0,0x7f34562314c0,16384,161932,12968208,5537792,868352,0,0,0,0.0,0.0,432.0,131072.0,0.0,0.0,0.0,131072.0,49552,33168,16384,0,49472,33088,16384,0,49872,33488,16384,0,49476,33092,16384,0,49808,33424,16384,0,49792,33408,16384,0,49792,33408,16384,0,49810,33426,16384,0,49552,33168,16384,0,49472,33088,16384,0,49872,33488,16384,0,49476,33092,16384,0,49809,33425,16384,0,49792,33408,16384,0,49792,33408,16384,0,49811,33427,16384,0,1186,367230,21647,0,4096,16384,4572354134933266,4572423136885452,4572423136905361,4572354135476228
138,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,501,29321,29321,16777216,512,0,0,12,4,32,64,0x0,0x7f347466e700,1048576,1090184,87156336,23330816,7864320,0,0,0,0.0,0.0,5014.0,524288.0,0.0,0.0,0.0,524288.0,140624,9552,131072,0,140559,9487,131072,0,140224,9152,131072,0,140308,9236,131072,0,139584,8512,131072,0,139584,8512,131072,0,140173,9101,131072,0,139597,8525,131072,0,140624,9552,131072,0,140558,9486,131072,0,140224,9152,131072,0,140308,9236,131072,0,139584,8512,131072,0,139584,8512,131072,0,140173,9101,131072,0,139599,8527,131072,0,1186,1126777,20136,0,32768,262144,4572354135535506,4572423136973021,4572423137010997,4572354137219134
139,__amd_rocclr_fillBufferAligned.kd,2,0,502,29321,29321,256,256,0,0,12,4,48,64,0x0,0x7f6c9c013a00,8,56,4784,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,6,6,0,0,9,9,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,2,2,0,0,4,4,0,0,4,4,0,0,8,8,0,0,5,4,1,0,4,4,0,0,13,13,0,0,1,1,0,0,1394,588089,25311,0,1,4,4572354136039651,4572423137010997,4572423137015284,4572354138606474
140,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4>) [clone .kd]",2,0,503,29321,29321,77824,512,4608,80,36,4,80,64,0x0,0x7f344dc2e7c0,17524,130280,10416256,1494781,733192,0,0,0,0.0,0.0,0.0,133844.0,0.0,0.0,0.0,133844.0,68720,66271,1,0,68632,66184,0,0,68590,66126,16,0,68594,66130,16,0,68863,66323,16,76,68884,66420,16,0,68905,66445,12,0,68790,66342,0,0,68719,66271,0,0,68632,66184,0,0,68588,66124,16,0,68592,66128,16,0,68860,66320,16,76,68882,66418,16,0,68900,66440,12,0,68788,66340,0,0,3916,3091884,57654,0,152,1216,4572354140594673,4572423140365355,4572423140415068,4572354141312564
