Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_LDS,SQ_INST_LEVEL_LDS,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F32,SQ_INSTS_VALU_ADD_F64,SQ_INSTS_VALU_MUL_F64,SQ_INSTS_VALU_FMA_F64,SQ_INSTS_VALU_TRANS_F64,TA_BUFFER_COALESCED_READ_CYCLES_sum,TA_BUFFER_COALESCED_WRITE_CYCLES_sum,TD_COALESCABLE_WAVEFRONT_sum,TCP_TOTAL_ATOMIC_WITH_RET_sum,TCP_TOTAL_ATOMIC_WITHOUT_RET_sum,TCP_TOTAL_WRITEBACK_INVALIDATES_sum,TCP_TOTAL_CACHE_ACCESSES_sum,TCC_EA0_ATOMIC[0],TCC_EA0_RDREQ_LEVEL[0],TCC_EA0_WRREQ_LEVEL[0],TCC_EA0_ATOMIC_LEVEL[0],TCC_EA0_ATOMIC[1],TCC_EA0_RDREQ_LEVEL[1],TCC_EA0_WRREQ_LEVEL[1],TCC_EA0_ATOMIC_LEVEL[1],TCC_EA0_ATOMIC[2],TCC_EA0_RDREQ_LEVEL[2],TCC_EA0_WRREQ_LEVEL[2],TCC_EA0_ATOMIC_LEVEL[2],TCC_EA0_ATOMIC[3],TCC_EA0_RDREQ_LEVEL[3],TCC_EA0_WRREQ_LEVEL[3],TCC_EA0_ATOMIC_LEVEL[3],TCC_EA0_ATOMIC[4],TCC_EA0_RDREQ_LEVEL[4],TCC_EA0_WRREQ_LEVEL[4],TCC_EA0_ATOMIC_LEVEL[4],TCC_EA0_ATOMIC[5],TCC_EA0_RDREQ_LEVEL[5],TCC_EA0_WRREQ_LEVEL[5],TCC_EA0_ATOMIC_LEVEL[5],TCC_EA0_ATOMIC[6],TCC_EA0_RDREQ_LEVEL[6],TCC_EA0_WRREQ_LEVEL[6],TCC_EA0_ATOMIC_LEVEL[6],TCC_EA0_ATOMIC[7],TCC_EA0_RDREQ_LEVEL[7],TCC_EA0_WRREQ_LEVEL[7],TCC_EA0_ATOMIC_LEVEL[7],TCC_EA0_ATOMIC[8],TCC_EA0_RDREQ_LEVEL[8],TCC_EA0_WRREQ_LEVEL[8],TCC_EA0_ATOMIC_LEVEL[8],TCC_EA0_ATOMIC[9],TCC_EA0_RDREQ_LEVEL[9],TCC_EA0_WRREQ_LEVEL[9],TCC_EA0_ATOMIC_LEVEL[9],TCC_EA0_ATOMIC[10],TCC_EA0_RDREQ_LEVEL[10],TCC_EA0_WRREQ_LEVEL[10],TCC_EA0_ATOMIC_LEVEL[10],TCC_EA0_ATOMIC[11],TCC_EA0_RDREQ_LEVEL[11],TCC_EA0_WRREQ_LEVEL[11],TCC_EA0_ATOMIC_LEVEL[11],TCC_EA0_ATOMIC[12],TCC_EA0_RDREQ_LEVEL[12],TCC_EA0_WRREQ_LEVEL[12],TCC_EA0_ATOMIC_LEVEL[12],TCC_EA0_ATOMIC[13],TCC_EA0_RDREQ_LEVEL[13],TCC_EA0_WRREQ_LEVEL[13],TCC_EA0_ATOMIC_LEVEL[13],TCC_EA0_ATOMIC[14],TCC_EA0_RDREQ_LEVEL[14],TCC_EA0_WRREQ_LEVEL[14],TCC_EA0_ATOMIC_LEVEL[14],TCC_EA0_ATOMIC[15],TCC_EA0_RDREQ_LEVEL[15],TCC_EA0_WRREQ_LEVEL[15],TCC_EA0_ATOMIC_LEVEL[15],CPC_CPC_UTCL2IU_BUSY,CPC_CPC_UTCL2IU_IDLE,CPF_CMP_UTCL1_STALL_ON_TRANSLATION,SPI_RA_RES_STALL_CSN,SPI_RA_TMP_STALL_CSN,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
120,micro_tk(micro_globals) [clone .kd],2,0,454,29074,29074,131072,512,65536,0,124,132,32,64,0x0,0x7e3b96c08840,8388608,7423170,594169853,2048,0,0,0,0,0.0,0.0,262144.0,0.0,0.0,256.0,17825792.0,0,48810911,9871432,0,0,50529243,10250967,0,0,50413199,10131154,0,0,50678243,10258399,0,0,51184692,10105189,0,0,50650886,10154766,0,0,53821966,10573848,0,0,51844573,10458673,0,0,49312528,9816937,0,0,51273733,10188202,0,0,51326782,10100846,0,0,51605617,10227871,0,0,51772983,10082681,0,0,51288281,10146274,0,0,54387327,10567572,0,0,52404717,10439797,0,8648,2471709,77,0,0,4572348116630364,4572423119122841,4572423119303548,4572348117789457
121,micro_tk(micro_globals) [clone .kd],2,0,459,29074,29074,131072,512,65536,0,124,132,32,64,0x0,0x7e3b96c08840,8388608,7432577,594429290,2048,0,0,0,0,0.0,0.0,262144.0,0.0,0.0,256.0,17825792.0,0,50236145,9961393,0,0,51905254,10277871,0,0,51873475,10273980,0,0,52126041,10343704,0,0,52610766,10186991,0,0,52116912,10217857,0,0,54779078,10630192,0,0,52747603,10454063,0,0,50703302,10177444,0,0,52627017,10496225,0,0,53091670,10473129,0,0,53360173,10502005,0,0,53422291,10276177,0,0,52923069,10289188,0,0,56495971,10721464,0,0,54392216,10535571,0,8800,2482933,0,0,0,4572348118878828,4572423119349296,4572423119529882,4572348120020225
122,micro_tk(micro_globals) [clone .kd],2,0,464,29074,29074,131072,512,65536,0,124,132,32,64,0x0,0x7e3b96c08840,8388608,7425645,594198801,2048,0,0,0,0,0.0,0.0,262144.0,0.0,0.0,256.0,17825792.0,0,50637170,9671592,0,0,52360487,10055298,0,0,52217901,10001946,0,0,52506334,10143646,0,0,52743152,9935196,0,0,52235316,9999724,0,0,55274331,10351544,0,0,53282045,10222377,0,0,51929877,9691255,0,0,53923009,10090114,0,0,53998693,10048591,0,0,54303929,10161069,0,0,54511892,9965546,0,0,53962399,10021409,0,0,57446160,10385625,0,0,55352412,10264901,0,8641,2482038,0,0,0,4572348121087062,4572423119576511,4572423119756377,4572348122226446
123,micro_tk(micro_globals) [clone .kd],2,0,469,29074,29074,131072,512,65536,0,124,132,32,64,0x0,0x7e3b96c08840,8388608,7431207,594548058,2048,0,0,0,0,0.0,0.0,262144.0,0.0,0.0,256.0,17825792.0,0,49950305,9536825,0,0,51654746,9879819,0,0,51907118,9871964,0,0,52163033,9997023,0,0,52531670,9764350,0,0,51988434,9793887,0,0,55237318,10173838,0,0,53160917,10075577,0,0,52006450,9515003,0,0,54014503,9859764,0,0,54437711,9869214,0,0,54694207,9991360,0,0,54716818,9743811,0,0,54154727,9783842,0,0,57499001,10136348,0,0,55392451,10059232,0,8645,2476670,75,0,0,4572348123329426,4572423119802766,4572423119983873,4572348124473727
124,micro_tk(micro_globals) [clone .kd],2,0,474,29074,29074,131072,512,65536,0,124,132,32,64,0x0,0x7e3b96c08840,8388608,7432664,594670494,2048,0,0,0,0,0.0,0.0,262144.0,0.0,0.0,256.0,17825792.0,0,47379384,9665942,0,0,49022714,9976799,0,0,49262885,9948987,0,0,49512724,10055423,0,0,49758490,9948389,0,0,49289404,9949098,0,0,52494604,10406291,0,0,50572793,10254794,0,0,48774995,9696783,0,0,50647297,10001931,0,0,50454515,9958401,0,0,50694957,10064722,0,0,51148108,9963792,0,0,50702153,9972118,0,0,53389110,10392877,0,0,51459582,10276729,0,8639,2474785,77,0,0,4572348125492913,4572423120029821,4572423120208726,4572348126636233
125,micro_tk(micro_globals) [clone .kd],2,0,479,29074,29074,131072,512,65536,0,124,132,32,64,0x0,0x7e3b96c08840,8388608,7424544,594039182,2048,0,0,0,0,0.0,0.0,262144.0,0.0,0.0,256.0,17825792.0,0,47302429,9733741,0,0,48911445,10157991,0,0,49132435,10077765,0,0,49386670,10232507,0,0,49460788,10021563,0,0,48989438,10041186,0,0,52195795,10435856,0,0,50296013,10262225,0,0,48507356,9730915,0,0,50408714,10131631,0,0,50693809,10116650,0,0,50948214,10215662,0,0,51064419,10025850,0,0,50569668,10057892,0,0,53908549,10458546,0,0,51948286,10316803,0,8642,2463654,0,0,0,4572348127713986,4572423120254273,4572423120433538,4572348128855003
126,micro_tk(micro_globals) [clone .kd],2,0,484,29074,29074,131072,512,65536,0,124,132,32,64,0x0,0x7e3b96c08840,8388608,7421824,594110121,2048,0,0,0,0,0.0,0.0,262144.0,0.0,0.0,256.0,17825792.0,0,51918113,10218879,0,0,53685473,10577023,0,0,53744012,10488187,0,0,54058169,10595254,0,0,54631075,10477681,0,0,54096468,10509068,0,0,57297572,10914725,0,0,55234593,10741157,0,0,52101376,10209025,0,0,54150824,10570983,0,0,54447954,10487645,0,0,54758664,10594106,0,0,54738904,10475998,0,0,54209032,10515502,0,0,57874973,10926823,0,0,55774681,10763347,0,8649,2485696,0,0,0,4572348129959525,4572423120479526,4572423120658430,4572348131107192
127,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,488,29074,29074,16777216,512,0,0,12,4,32,64,0x0,0x7dfb6c66ed00,0,0,0,0,0,0,0,0,0.0,0.0,524288.0,0.0,0.0,304.0,2097152.0,0,10563552,23842762,0,0,11115210,25214974,0,0,10750638,24408137,0,0,11086329,25156488,0,0,10854941,24819814,0,0,10828907,24742022,0,0,11414942,25691675,0,0,11209465,25383877,0,0,10434456,24620067,0,0,11198927,26009240,0,0,10756924,25159219,0,0,11075686,25860213,0,0,10932490,25452405,0,0,10879470,25368184,0,0,11464408,26315081,0,0,11292559,26037719,0,5593,628953,77,70587,0,4572348132293826,4572423120771638,4572423120806930,4572348133195659
128,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,489,29074,29074,16777216,512,0,0,12,4,32,64,0x0,0x7dfb6c66ed00,0,0,0,0,0,0,0,0,0.0,0.0,524288.0,0.0,0.0,304.0,2097152.0,0,9880491,22425660,0,0,10506692,23636640,0,0,10253535,23034568,0,0,10519767,23681982,0,0,10167443,23397186,0,0,10088928,23340687,0,0,10696548,24465974,0,0,10565894,24239321,0,0,9774776,22461482,0,0,10475277,23688754,0,0,10189364,23123366,0,0,10383541,23659813,0,0,10265437,23440678,0,0,10204893,23364619,0,0,10817850,24419180,0,0,10675286,24196658,0,0,1030688,0,61932,0,4572348133200005,4572423120824716,4572423120859688,4572348134922280
129,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",2,0,490,29074,29074,4194304,256,0,0,16,0,32,64,0x0,0x7dfb53060e40,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,304.0,3145728.0,0,119172343,36053178,0,0,145678737,39961682,0,0,116177049,34930976,0,0,122946017,36284259,0,0,125931958,37398253,0,0,140435670,40283109,0,0,120082260,36052288,0,0,120658647,35904959,0,0,118084795,35663221,0,0,141380729,39518159,0,0,116361726,34590506,0,0,124759592,36085976,0,0,122922641,37155645,0,0,138388878,39752337,0,0,119285292,36022342,0,0,119774617,35537890,0,933,1017339,154,212231,0,4572348140250826,4572423126919173,4572423126996407,4572348140811955
130,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,491,29074,29074,4194304,256,0,0,12,4,32,64,0x0,0x7e038f2957c0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,304.0,2097152.0,0,49265394,39748552,0,0,53553335,42723135,0,0,60017188,49233763,0,0,67660329,53322314,0,0,50330725,40373028,0,0,51925636,41296702,0,0,59374644,49520403,0,0,61790859,51783200,0,0,49637926,39614516,0,0,54464170,42514988,0,0,60591427,48963183,0,0,68328092,53258555,0,0,51272072,40354414,0,0,53379192,41515386,0,0,60532473,49982645,0,0,63837993,51573746,0,5709,729855,78,150729,0,4572348142506080,4572423128498908,4572423128534280,4572348143028211
131,__amd_rocclr_fillBufferAligned.kd,2,0,492,29074,29074,256,256,0,0,12,4,48,64,0x0,0x7e3b96c13a00,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,0,0,0,0,903,0,0,0,0,0,0,0,0,0,0,0,473,0,0,0,995,0,0,0,2204,132,0,0,2610,0,0,0,1632,0,0,0,2749,0,0,0,0,0,0,0,892,0,0,0,1916,0,0,0,1826,0,0,0,1722,0,0,0,1702,0,0,7946,559666,0,0,0,4572348143086688,4572423128603302,4572423128605826,4572348144717639
132,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,493,29074,29074,77824,512,2560,48,28,4,80,64,0x0,0x7dfb80218380,13302,33770,2706603,0,0,0,0,0,0.0,0.0,2620.0,9728.0,0.0,1376.0,1048955.0,0,18404379,111,0,0,18903327,0,0,0,19098114,8152,0,0,19208020,8053,0,0,19205111,2998,0,0,19009857,0,0,76,20027805,22938,22938,0,19440836,0,0,0,18316112,0,0,0,18930516,0,0,0,19098575,8224,0,0,19169659,8030,0,0,19223371,2897,0,0,19060601,0,0,76,19986252,22784,22784,0,19427402,0,0,9448,3079944,1856,0,0,4572348146042687,4572423130928057,4572423130977531,4572348146738786
133,__amd_rocclr_copyBuffer.kd,2,0,494,29074,29074,512,512,0,0,16,0,32,64,0x0,0x7e3b96c13a80,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0,2264,0,0,0,2822,0,0,0,1734,0,0,0,1699,0,0,0,1678,0,0,0,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0,0,0,0,2264,0,0,0,0,0,0,0,0,0,0,998,0,0,0,0,0,0,0,0,0,0,7764,407664,0,0,0,4572348146658798,4572423130977531,4572423130981657,4572348148385660
134,__amd_rocclr_fillBufferAligned.kd,2,0,496,29074,29074,256,256,0,0,12,4,48,64,0x0,0x7e3b96c13a00,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,0,0,0,0,1805,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,1514,0,0,0,1446,132,0,0,1417,0,0,0,985,0,0,0,2695,0,0,0,0,0,0,0,667,0,0,0,911,0,0,0,1439,0,0,0,963,0,0,0,1201,0,0,12681,98894,0,0,0,4572348149195787,4572423131060774,4572423131062496,4572348150066204
135,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,497,29074,29074,77824,512,2560,48,28,4,80,64,0x0,0x7dfb81117880,13302,34496,2757550,0,0,0,0,0,0.0,0.0,2620.0,9728.0,0.0,1376.0,1048955.0,0,16571605,0,0,0,17200982,0,0,0,17298762,8070,0,0,17374357,8108,0,0,17463657,2909,0,0,17314369,0,0,76,18344819,24113,24113,0,17697862,0,0,0,16491857,420,0,0,17201645,0,0,0,17289929,7895,0,0,17382457,8361,0,0,17457915,2948,0,0,17310028,0,0,76,18331629,24111,24111,0,17679349,0,0,1020,787836,78,0,0,4572348152606108,4572423132929375,4572423132976725,4572348153128520
136,__amd_rocclr_copyBuffer.kd,2,0,498,29074,29074,512,512,0,0,16,0,32,64,0x0,0x7e3b96c13a80,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0,1111,0,0,0,1930,0,0,0,945,0,0,0,942,0,0,0,908,0,0,0,2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,0,0,0,0,2192,0,0,0,0,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,0,0,7754,628029,0,0,0,4572348153079668,4572423132976725,4572423132980611,4572348154644391
137,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,500,29074,29074,1048576,256,0,0,24,0,64,64,0x0,0x7dfb4e2314c0,0,0,0,0,0,0,0,0,0.0,0.0,65536.0,0.0,0.0,304.0,1310720.0,0,38857698,6717590,0,0,48695902,7077323,0,0,36383494,6473029,0,0,44652234,6552443,0,0,43194266,6993014,0,0,50515544,7371873,0,0,46338634,7241772,0,0,55262105,7492733,0,0,39546922,6674044,0,0,49602721,7088925,0,0,35410440,6463686,0,0,44766214,6561630,0,0,43121580,7067669,0,0,50067949,7373825,0,0,45555349,7276240,0,0,55070771,7410582,0,933,376208,78,66686,0,4572348159199323,4572423136885452,4572423136905361,4572348159696448
138,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,501,29074,29074,16777216,512,0,0,12,4,32,64,0x0,0x7dfb6c66e700,0,0,0,0,0,0,0,0,0.0,0.0,262144.0,0.0,0.0,304.0,5242880.0,0,5681818,47847095,0,0,5770331,48697124,0,0,5856343,48504930,0,0,5865329,48784416,0,0,5314436,47933589,0,0,5292304,47897611,0,0,5517190,50299050,0,0,5380714,48995426,0,0,5796035,47614394,0,0,5925075,48500237,0,0,6094218,48207612,0,0,6103624,48472577,0,0,5306259,47750069,0,0,5257549,47791470,0,0,5512510,49975277,0,0,5304412,48803562,0,4217,1396818,0,71863,0,4572348159753532,4572423136973021,4572423137010997,4572348161380357
139,__amd_rocclr_fillBufferAligned.kd,2,0,502,29074,29074,256,256,0,0,12,4,48,64,0x0,0x7e3b96c13a00,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,0,0,0,0,1810,0,0,0,0,0,0,0,0,0,0,0,1027,0,0,0,1237,0,0,0,2168,0,0,0,1412,0,0,0,881,0,0,0,2708,0,0,0,0,0,0,0,231,0,0,0,914,115,0,0,1439,0,0,0,1927,0,0,0,940,0,0,13672,492709,0,0,0,4572348160207002,4572423137010997,4572423137015284,4572348162642112
140,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4>) [clone .kd]",2,0,503,29074,29074,77824,512,4608,80,36,4,80,64,0x0,0x7dfb45c2e7c0,20646,36883,2957816,0,0,0,0,0,0.0,0.0,2464.0,9728.0,0.0,1376.0,2097559.0,0,36386103,111,0,0,38733391,0,0,0,38437829,4029,0,0,39203304,4063,0,76,39032971,26337,22447,0,39852625,3970,0,0,43305717,3137,0,0,44522878,0,0,0,36262503,0,0,0,38754879,0,0,0,38430480,3965,0,0,39219619,4016,0,76,38990260,26404,22488,0,39886496,4200,0,0,43273785,3126,0,0,44684542,0,0,1530,3087110,1935,0,0,4572348164617431,4572423140365355,4572423140415068,4572348165282314
141,__amd_rocclr_copyBuffer.kd,2,0,504,29074,29074,512,512,0,0,16,0,32,64,0x0,0x7e3b96c13a80,0,0,0,0,0,0,0,0,0.0,0.0,16.0,0.0,0.0,1.0,16.0,0,1114,0,0,0,1932,0,0,0,949,0,0,0,936,0,0,0,909,0,0,0,2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0,0,0,228,0,0,0,0,0,0,0,0,4136,0,0,996,0,0,0,0,0,0,0,0,0,0,7749,570827,0,0,0,4572348165163008,4572423140415068,4572423140420156,4572348166968697
142,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,506,29074,29074,256,128,0,0,20,4,64,64,0x0,0x7dfb6c66ecc0,0,0,0,0,0,0,0,0,0.0,0.0,32.0,0.0,0.0,2.0,128.0,0,5729,440,0,0,6611,481,0,0,5392,1167,0,0,4847,1200,0,0,7634,611,0,0,7778,652,0,0,7642,1267,0,0,8373,1025,0,0,3035,884,0,0,3677,925,0,0,2477,0,0,0,2007,0,0,0,4972,469,0,0,4624,477,0,0,4753,0,0,0,5781,0,0,5596,97836,77,0,0,4572348167764463,4572423140537769,4572423140541054,4572348168646596
143,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,507,29074,29074,256,256,1536,48,28,4,80,64,0x0,0x7dfb80218380,34,47,3561,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,65.0,0,1784,148,0,0,3226,0,0,0,1813,0,0,0,1722,0,0,0,3942,0,0,0,3505,0,0,0,3675,0,0,0,3913,0,0,0,2726,0,0,0,4156,0,0,0,2820,0,0,0,2822,0,0,0,2014,0,0,0,1491,0,0,0,2643,0,0,0,1519,0,0,7154,867197,0,0,0,4572348168638014,4572423140547344,4572423140551670,4572348170313290
144,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,508,29074,29074,256,256,0,0,12,4,32,64,0x0,0x7e038f2957c0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,251,0,0,0,1135,0,0,0,0,170,0,0,1029,0,0,0,1278,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,1194,0,0,0,0,0,0,0,1096,0,0,0,2799,0,0,0,1891,0,0,0,1718,0,0,0,1686,0,0,10479,737528,0,0,0,4572348169917635,4572423141374967,4572423141377170,4572348171641273
145,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,509,29074,29074,256,256,0,0,24,0,32,64,0x0,0x7dfb45669a40,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,923,0,0,0,1178,0,0,0,2572,0,0,0,917,0,0,0,2440,152,0,0,2269,0,0,0,1829,0,0,0,1413,0,0,0,1279,0,0,0,1293,0,0,0,1345,0,0,0,1353,0,0,0,1344,0,0,0,1297,0,0,0,1376,0,0,0,1364,0,0,933,95473,76,0,0,4572348178963916,4572423149092682,4572423149095647,4572348179460820
146,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,510,29074,29074,256,256,0,0,40,0,32,64,0x0,0x7dfb45669840,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,1205,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,1012,0,0,0,978,0,0,0,1406,182,0,0,963,0,0,0,2240,0,0,0,2241,0,0,0,932,0,0,0,923,0,0,0,994,0,0,0,960,0,0,0,992,0,0,0,946,0,0,0,906401,0,0,0,4572348179476023,4572423149123848,4572423149126332,4572348181146532
147,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,511,29074,29074,256,256,0,0,36,4,80,64,0x0,0x7dfb45047fc0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,0,0,0,0,232,0,0,0,1363,0,0,0,1361,0,0,0,1950,0,0,0,1311,0,0,0,1745,0,0,0,1808,0,0,0,1287,0,0,0,1305,0,0,0,1352,0,0,0,1332,0,0,0,1347,150,0,0,1309,0,0,0,1361,0,0,0,1351,0,0,935,94643,0,0,0,4572348184568610,4572423153593215,4572423153595939,4572348185044713
