Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F16,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_FMA_F32,TA_BUFFER_ATOMIC_WAVEFRONTS_sum,TA_BUFFER_TOTAL_CYCLES_sum,TD_ATOMIC_WAVEFRONT_sum,TD_STORE_WAVEFRONT_sum,TCP_VOLATILE_sum,TCP_TOTAL_ACCESSES_sum,TCP_TOTAL_READ_sum,TCP_TOTAL_WRITE_sum,TCC_EA0_RDREQ[0],TCC_EA0_RDREQ_32B[0],TCC_EA0_WRREQ[0],TCC_EA0_WRREQ_64B[0],TCC_EA0_RDREQ[1],TCC_EA0_RDREQ_32B[1],TCC_EA0_WRREQ[1],TCC_EA0_WRREQ_64B[1],TCC_EA0_RDREQ[2],TCC_EA0_RDREQ_32B[2],TCC_EA0_WRREQ[2],TCC_EA0_WRREQ_64B[2],TCC_EA0_RDREQ[3],TCC_EA0_RDREQ_32B[3],TCC_EA0_WRREQ[3],TCC_EA0_WRREQ_64B[3],TCC_EA0_RDREQ[4],TCC_EA0_RDREQ_32B[4],TCC_EA0_WRREQ[4],TCC_EA0_WRREQ_64B[4],TCC_EA0_RDREQ[5],TCC_EA0_RDREQ_32B[5],TCC_EA0_WRREQ[5],TCC_EA0_WRREQ_64B[5],TCC_EA0_RDREQ[6],TCC_EA0_RDREQ_32B[6],TCC_EA0_WRREQ[6],TCC_EA0_WRREQ_64B[6],TCC_EA0_RDREQ[7],TCC_EA0_RDREQ_32B[7],TCC_EA0_WRREQ[7],TCC_EA0_WRREQ_64B[7],TCC_EA0_RDREQ[8],TCC_EA0_RDREQ_32B[8],TCC_EA0_WRREQ[8],TCC_EA0_WRREQ_64B[8],TCC_EA0_RDREQ[9],TCC_EA0_RDREQ_32B[9],TCC_EA0_WRREQ[9],TCC_EA0_WRREQ_64B[9],TCC_EA0_RDREQ[10],TCC_EA0_RDREQ_32B[10],TCC_EA0_WRREQ[10],TCC_EA0_WRREQ_64B[10],TCC_EA0_RDREQ[11],TCC_EA0_RDREQ_32B[11],TCC_EA0_WRREQ[11],TCC_EA0_WRREQ_64B[11],TCC_EA0_RDREQ[12],TCC_EA0_RDREQ_32B[12],TCC_EA0_WRREQ[12],TCC_EA0_WRREQ_64B[12],TCC_EA0_RDREQ[13],TCC_EA0_RDREQ_32B[13],TCC_EA0_WRREQ[13],TCC_EA0_WRREQ_64B[13],TCC_EA0_RDREQ[14],TCC_EA0_RDREQ_32B[14],TCC_EA0_WRREQ[14],TCC_EA0_WRREQ_64B[14],TCC_EA0_RDREQ[15],TCC_EA0_RDREQ_32B[15],TCC_EA0_WRREQ[15],TCC_EA0_WRREQ_64B[15],CPC_CPC_STAT_STALL,CPC_UTCL1_STALL_ON_TRANSLATION,CPF_CPF_STAT_IDLE,CPF_CPF_TCIU_IDLE,SPI_RA_REQ_NO_ALLOC,SPI_RA_REQ_NO_ALLOC_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
106,micro_tk(micro_globals) [clone .kd],2,0,384,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1538189,123023656,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,119059,0,32869,32773,119065,0,32866,32774,118239,0,32873,32771,118226,0,32875,32772,117949,0,32841,32775,117914,0,32842,32775,117809,0,32842,32775,117777,0,32842,32775,119803,0,32832,32772,119853,0,32828,32773,120026,0,32833,32773,119975,0,32832,32773,119573,0,32850,32769,119615,0,32854,32769,119422,0,32867,32784,119328,0,32866,32784,547721,9472,0,2473459,48,2096,2492429,2492429,4572342100225885,4572423115918105,4572423116102417,4572342101456033
107,micro_tk(micro_globals) [clone .kd],2,0,389,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1538288,123098260,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,111767,0,32861,32761,111778,0,32863,32762,112197,0,32879,32775,112168,0,32884,32778,111504,0,32839,32788,111534,0,32840,32788,112237,0,32838,32788,112261,0,32837,32788,112989,0,32837,32778,112969,0,32842,32778,112401,0,32855,32784,112428,0,32864,32785,112984,0,32861,32776,112979,0,32859,32775,112458,0,32856,32768,112466,0,32852,32768,545596,9473,0,2467889,48,2096,2486731,2486731,4572342102648375,4572423116150007,4572423116334320,4572342103888769
108,micro_tk(micro_globals) [clone .kd],2,0,394,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1538680,123127288,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,116408,0,32855,32782,116388,0,32855,32783,117404,0,32860,32782,117508,0,32859,32781,116271,0,32858,32781,116277,0,32857,32781,116526,0,32861,32781,116513,0,32857,32781,116645,0,32846,32785,116583,0,32841,32785,115254,0,32842,32785,115241,0,32841,32785,116369,0,32865,32782,116419,0,32865,32780,114964,0,32865,32782,114970,0,32864,32780,547483,9467,0,2470683,48,2096,2490007,2490007,4572342105105367,4572423116380388,4572423116564139,4572342106337568
109,micro_tk(micro_globals) [clone .kd],2,0,399,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1538536,123080576,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,112818,0,32863,32777,112789,0,32864,32777,112957,0,32860,32777,112914,0,32864,32779,112585,0,32853,32784,112588,0,32853,32784,112767,0,32854,32784,112762,0,32852,32784,116494,0,32838,32773,116459,0,32836,32773,116373,0,32837,32773,116406,0,32836,32773,116415,0,32837,32771,116365,0,32838,32771,116218,0,32863,32789,116186,0,32861,32789,547999,9471,0,2476007,48,2096,2495139,2495139,4572342107527037,4572423116610087,4572423116794199,4572342108786278
110,micro_tk(micro_globals) [clone .kd],2,0,404,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1539309,123141364,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,105240,0,32861,32773,105213,0,32859,32773,104751,0,32854,32771,104765,0,32856,32771,105109,0,32856,32774,105137,0,32858,32774,104804,0,32852,32774,104837,0,32852,32774,105921,0,32841,32775,105951,0,32844,32774,105703,0,32842,32775,105693,0,32843,32774,106091,0,32851,32775,106101,0,32851,32775,105832,0,32849,32777,105882,0,32848,32777,544377,9498,0,2458816,48,2096,2477976,2477976,4572342109976497,4572423116841149,4572423117023819,4572342111215468
111,micro_tk(micro_globals) [clone .kd],2,0,409,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1539294,123084524,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,115218,0,32872,32778,115232,0,32872,32778,114317,0,32867,32776,114307,0,32871,32776,115119,0,32846,32787,115134,0,32848,32787,115055,0,32850,32787,115025,0,32852,32787,114566,0,32866,32781,114559,0,32867,32781,114456,0,32864,32774,114483,0,32863,32774,114580,0,32863,32784,114626,0,32863,32785,114714,0,32865,32784,114752,0,32863,32784,547091,9472,0,2471629,48,2096,2490572,2490572,4572342112444925,4572423117070207,4572423117251315,4572342113698768
112,micro_tk(micro_globals) [clone .kd],2,0,414,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1539545,123146100,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,115181,0,32859,32779,115120,0,32855,32779,115526,0,32837,32768,115510,0,32843,32768,114678,0,32849,32769,114693,0,32849,32770,115059,0,32848,32769,115079,0,32847,32769,117784,0,32822,32768,117745,0,32824,32768,117209,0,32822,32770,117175,0,32824,32768,117305,0,32834,32768,117275,0,32834,32768,117430,0,32834,32768,117445,0,32829,32768,546868,9471,0,2470573,48,2096,2489310,2489310,4572342114885332,4572423117300468,4572423117481856,4572342116108420
113,micro_tk(micro_globals) [clone .kd],2,0,419,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1539617,123149056,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,114154,0,32848,32771,114171,0,32848,32771,114001,0,32858,32781,113952,0,32857,32782,114186,0,32879,32773,114142,0,32879,32773,113898,0,32878,32772,113918,0,32875,32772,113278,0,32851,32770,113228,0,32849,32770,113849,0,32850,32768,113857,0,32843,32768,113109,0,32913,32776,113134,0,32915,32777,113771,0,32908,32771,113809,0,32905,32771,546377,9482,0,2468854,48,2096,2487651,2487651,4572342117311728,4572423117528565,4572423117710353,4572342118551982
114,micro_tk(micro_globals) [clone .kd],2,0,424,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1538283,123104696,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,116437,0,32843,32771,116465,0,32850,32778,115765,0,32846,32768,115751,0,32852,32768,116151,0,32833,32768,116195,0,32829,32768,115118,0,32837,32768,115098,0,32836,32768,116552,0,32815,32768,116514,0,32815,32769,116645,0,32814,32768,116627,0,32811,32768,116405,0,32879,32793,116362,0,32879,32793,116022,0,32894,32798,116062,0,32886,32798,547085,9470,0,2474954,48,2096,2493628,2493628,4572342119724505,4572423117757503,4572423117938891,4572342120992840
115,micro_tk(micro_globals) [clone .kd],2,0,429,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1538756,123124240,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,110546,0,32851,32767,110560,0,32853,32767,110275,0,32848,32767,110240,0,32848,32767,110156,0,32819,32776,110123,0,32819,32776,110115,0,32818,32776,110141,0,32819,32776,112957,0,32806,32772,112963,0,32810,32772,112657,0,32807,32772,112670,0,32810,32772,113196,0,32810,32776,113281,0,32809,32776,113193,0,32818,32777,113246,0,32818,32777,546708,9474,0,2470825,48,2096,2490081,2490081,4572342122144912,4572423117983557,4572423118165186,4572342123381570
116,micro_tk(micro_globals) [clone .kd],2,0,434,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1537456,123098112,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,110134,0,32881,32775,110121,0,32882,32776,110094,0,32889,32775,110087,0,32891,32775,109680,0,32860,32769,109717,0,32863,32769,109604,0,32855,32769,109597,0,32855,32769,110758,0,32883,32788,110775,0,32887,32787,111654,0,32878,32787,111710,0,32878,32787,110763,0,32845,32768,110783,0,32847,32768,111506,0,32858,32775,111471,0,32865,32776,546467,9472,0,2472166,48,2096,2491386,2491386,4572342124577728,4572423118211013,4572423118392642,4572342125825352
117,micro_tk(micro_globals) [clone .kd],2,0,439,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1540802,123228056,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,114219,0,32874,32787,114144,0,32875,32786,114050,0,32863,32778,114091,0,32866,32779,114081,0,32861,32773,114112,0,32860,32773,113714,0,32867,32773,113706,0,32867,32773,115429,0,32865,32770,115463,0,32863,32770,114872,0,32867,32768,114867,0,32867,32768,114686,0,32861,32790,114678,0,32868,32789,115084,0,32859,32784,115039,0,32860,32784,548335,9474,0,2479189,48,2096,2498428,2498428,4572342127038766,4572423118437268,4572423118618816,4572342128282164
118,micro_tk(micro_globals) [clone .kd],2,0,444,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1539441,123145040,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,114445,0,32900,32766,114478,0,32903,32766,114147,0,32898,32766,114168,0,32898,32766,113962,0,32822,32769,113934,0,32822,32769,113914,0,32828,32769,113902,0,32824,32768,113883,0,32848,32768,113885,0,32849,32768,115082,0,32844,32768,115041,0,32839,32768,113914,0,32863,32771,113908,0,32864,32771,115231,0,32856,32771,115204,0,32859,32771,546800,9477,0,2471087,48,2096,2489926,2489926,4572342129449960,4572423118666847,4572423118849196,4572342130685356
119,micro_tk(micro_globals) [clone .kd],2,0,449,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1538090,123052460,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,113183,0,32823,32776,113171,0,32829,32776,112865,0,32824,32778,112898,0,32825,32778,112915,0,32861,32783,112930,0,32861,32783,112684,0,32864,32783,112746,0,32863,32783,116589,0,32859,32780,116565,0,32862,32780,115076,0,32862,32780,115041,0,32860,32780,116097,0,32842,32768,116084,0,32839,32768,115462,0,32842,32768,115403,0,32841,32768,546692,9471,0,2468593,48,2096,2487922,2487922,4572342131865520,4572423118895305,4572423119075972,4572342133109398
120,micro_tk(micro_globals) [clone .kd],2,0,454,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1538853,123121364,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,112065,0,32840,32769,112056,0,32839,32769,111373,0,32842,32773,111402,0,32842,32773,111917,0,32832,32776,111893,0,32835,32776,111771,0,32835,32776,111782,0,32833,32776,109487,0,32855,32780,109517,0,32861,32782,109796,0,32854,32770,109774,0,32857,32771,109522,0,32831,32779,109540,0,32832,32780,109948,0,32839,32773,109923,0,32842,32773,547868,9474,0,2471428,48,2096,2491291,2491291,4572342134290213,4572423119122841,4572423119303548,4572342135544537
121,micro_tk(micro_globals) [clone .kd],2,0,459,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1540422,123173120,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,114329,0,32847,32769,114344,0,32848,32769,113669,0,32844,32769,113640,0,32844,32769,114824,0,32861,32774,114816,0,32862,32774,113822,0,32862,32774,113849,0,32863,32774,113162,0,32821,32768,113154,0,32825,32768,112909,0,32828,32768,112917,0,32830,32768,112597,0,32809,32770,112595,0,32812,32770,112379,0,32819,32772,112341,0,32821,32772,546638,9476,0,2471318,48,2096,2489998,2489998,4572342136711412,4572423119349296,4572423119529882,4572342137953088
122,micro_tk(micro_globals) [clone .kd],2,0,464,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1539253,123143380,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,110485,0,32856,32782,110465,0,32858,32781,111389,0,32844,32777,111421,0,32848,32776,111119,0,32850,32781,111015,0,32852,32781,110955,0,32851,32781,110949,0,32853,32781,111721,0,32832,32776,111760,0,32831,32776,111628,0,32829,32776,111649,0,32828,32776,111431,0,32860,32798,111403,0,32861,32798,111710,0,32858,32799,111658,0,32858,32799,545013,9469,0,2462382,48,2096,2481343,2481343,4572342139184698,4572423119576511,4572423119756377,4572342140435547
123,micro_tk(micro_globals) [clone .kd],2,0,469,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1538674,123114036,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,110722,0,32855,32776,110697,0,32855,32776,110445,0,32857,32776,110445,0,32859,32776,110449,0,32843,32768,110450,0,32843,32768,110310,0,32843,32768,110344,0,32842,32768,108299,0,32838,32770,108321,0,32840,32770,108091,0,32845,32770,108049,0,32844,32770,108325,0,32846,32776,108364,0,32848,32776,108115,0,32846,32776,108091,0,32846,32776,544645,9483,0,2466937,48,2096,2485696,2485696,4572342141595251,4572423119802766,4572423119983873,4572342142839931
124,micro_tk(micro_globals) [clone .kd],2,0,474,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1540337,123188508,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,110607,0,32865,32771,110615,0,32861,32771,110576,0,32858,32771,110588,0,32860,32771,110565,0,32824,32771,110546,0,32825,32771,110472,0,32824,32771,110465,0,32827,32771,110016,0,32855,32781,110038,0,32856,32780,109806,0,32856,32779,109807,0,32858,32779,110077,0,32840,32776,110059,0,32840,32776,110139,0,32850,32786,110113,0,32851,32786,546488,9479,0,2470396,48,2096,2489511,2489511,4572342144051922,4572423120029821,4572423120208726,4572342145301769
125,micro_tk(micro_globals) [clone .kd],2,0,479,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1538365,123077012,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,109024,0,32854,32775,109043,0,32855,32775,109175,0,32861,32783,109164,0,32859,32783,108906,0,32841,32768,108902,0,32841,32768,109213,0,32841,32768,109185,0,32842,32768,110455,0,32853,32778,110449,0,32859,32778,111078,0,32861,32778,111066,0,32861,32778,110565,0,32851,32773,110566,0,32851,32773,111153,0,32860,32775,111139,0,32861,32775,544150,9472,0,2461060,48,2096,2480018,2480018,4572342146504917,4572423120254273,4572423120433538,4572342147751249
126,micro_tk(micro_globals) [clone .kd],2,0,484,28827,28827,131072,512,65536,0,124,132,32,64,0x0,0x765893510840,2048,7580672,1538515,123083656,0,0,2048,0,0.0,16515072.0,0.0,262144.0,71303168.0,71303168.0,67108864.0,4194304.0,116060,0,32898,32797,116023,0,32898,32795,115761,0,32888,32785,115796,0,32889,32785,116282,0,32846,32768,116225,0,32844,32768,115803,0,32848,32768,115714,0,32844,32768,115280,0,32854,32775,115283,0,32856,32775,115709,0,32846,32775,115691,0,32852,32775,115609,0,32873,32772,115646,0,32873,32772,115678,0,32869,32778,115660,0,32870,32778,546995,9476,0,2474074,48,2096,2493115,2493115,4572342148956942,4572423120479526,4572423120658430,4572342150198166
127,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,488,28827,28827,16777216,512,0,0,12,4,32,64,0x0,0x76207c66ed00,262144,5242880,1176179,94241328,0,0,0,0,0.0,0.0,0.0,262144.0,8388608.0,8388608.0,4194304.0,4194304.0,16416,0,65536,65536,16424,0,65536,65536,16437,0,65536,65536,16440,0,65536,65536,16443,0,65536,65536,16429,0,65536,65536,16427,0,65536,65536,16420,0,65536,65536,16416,0,65536,65536,16424,0,65536,65536,16436,0,65536,65536,16440,0,65536,65536,16444,0,65536,65536,16429,0,65536,65536,16427,0,65536,65536,16421,0,65536,65536,38924,9673,0,598889,170650,368618,618358,618358,4572342151501513,4572423120771638,4572423120806930,4572342152494741
128,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,489,28827,28827,16777216,512,0,0,12,4,32,64,0x0,0x76207c66ed00,262144,5242880,1179705,94364472,0,0,0,0,0.0,0.0,0.0,262144.0,8388608.0,8388608.0,4194304.0,4194304.0,16416,0,65536,65536,16424,0,65536,65536,16436,0,65536,65536,16432,0,65536,65536,16420,0,65536,65536,16444,0,65536,65536,16428,0,65536,65536,16416,0,65536,65536,16416,0,65536,65536,16424,0,65536,65536,16436,0,65536,65536,16432,0,65536,65536,16421,0,65536,65536,16443,0,65536,65536,16428,0,65536,65536,16416,0,65536,65536,181678,0,0,1358187,167513,367136,1381265,1381265,4572342152503764,4572423120824716,4572423120859688,4572342154338195
129,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",2,0,490,28827,28827,4194304,256,0,0,16,0,32,64,0x0,0x76204f860e40,65536,393216,99901,7994324,0,0,0,131072,0.0,0.0,0.0,65536.0,12582912.0,12582912.0,8388608.0,4194304.0,65552,0,65536,65536,65556,0,65536,65536,65552,0,65536,65536,65540,0,65536,65536,65583,0,65536,65536,65572,0,65536,65536,65552,0,65536,65536,65556,0,65536,65536,65552,0,65536,65536,65556,0,65536,65536,65552,0,65536,65536,65540,0,65536,65536,65580,0,65536,65536,65573,0,65536,65536,65552,0,65536,65536,65556,0,65536,65536,46941,955,0,777341,513901,383334,797298,797298,4572342159654252,4572423126919173,4572423126996407,4572342160214561
130,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,491,28827,28827,4194304,256,0,0,12,4,32,64,0x0,0x7658900957c0,65536,393216,150896,12049536,0,0,0,0,0.0,0.0,0.0,65536.0,8388608.0,8388608.0,4194304.0,4194304.0,32784,0,65536,65536,32796,0,65536,65536,32789,0,65536,65536,32808,0,65536,65536,32792,0,65536,65536,32774,0,65536,65536,32772,0,65536,65536,32772,0,65536,65536,32784,0,65536,65536,32796,0,65536,65536,32788,0,65536,65536,32812,0,65536,65536,32790,0,65536,65536,32772,0,65536,65536,32772,0,65536,65536,32772,0,65536,65536,48190,9298,0,638043,347775,282497,657416,657416,4572342161923957,4572423128498908,4572423128534280,4572342162519247
131,__amd_rocclr_fillBufferAligned.kd,2,0,492,28827,28827,256,256,0,0,12,4,48,64,0x0,0x76589353ba00,4,42,85,6436,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,8,0,1,0,8,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175428,8058,0,814910,0,4,840657,840657,4572342162587318,4572423128603302,4572423128605826,4572342164380348
132,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,493,28827,28827,77824,512,2560,48,28,4,80,64,0x0,0x76204ac18380,1216,414076,131834,10536592,0,0,0,0,0.0,9792.0,152.0,2601.0,4206784.0,4206784.0,4194608.0,2448.0,32812,0,76,0,32832,0,0,0,32857,0,12,0,32852,0,0,0,32827,0,32,0,32843,0,32,0,32840,0,1,0,32834,0,0,0,32812,0,76,0,32832,0,0,0,32856,0,12,0,32853,0,0,0,32824,0,32,0,32840,0,32,0,32840,0,0,0,32833,0,0,0,223560,19430,0,3070567,48,1264,3126989,3126989,4572342165693609,4572423130928057,4572423130977531,4572342166450578
133,__amd_rocclr_copyBuffer.kd,2,0,494,28827,28827,512,512,0,0,16,0,32,64,0x0,0x76589353ba80,8,75,105,8016,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,139759,7872,0,618092,0,8,643805,643805,4572342166371261,4572423130977531,4572423130981657,4572342168301093
134,__amd_rocclr_fillBufferAligned.kd,2,0,496,28827,28827,256,256,0,0,12,4,48,64,0x0,0x76589353ba00,4,42,57,4808,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,8,0,1,0,8,0,0,0,6,0,0,0,6,0,0,0,2,0,0,0,3,0,0,0,8,0,0,0,5,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,41803,16818,0,83380,0,4,109029,109029,4572342169213782,4572423131060774,4572423131062496,4572342170184296
135,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,497,28827,28827,77824,512,2560,48,28,4,80,64,0x0,0x76488bb17880,1216,271851,92238,7410804,0,143138,1,0,0.0,9792.0,152.0,2601.0,4206784.0,4206784.0,4194608.0,2448.0,32816,0,76,0,32800,0,0,0,32842,0,12,0,32860,0,0,0,32818,0,32,0,32818,0,32,0,32832,0,1,0,32816,0,0,0,32816,0,76,0,32801,0,0,0,32841,0,12,0,32854,0,0,0,32816,0,32,0,32816,0,32,0,32832,0,0,0,32816,0,0,0,187162,1042,0,766367,48,1264,786300,786300,4572342172861203,4572423132929375,4572423132976725,4572342173452737
136,__amd_rocclr_copyBuffer.kd,2,0,498,28827,28827,512,512,0,0,16,0,32,64,0x0,0x76589353ba80,8,75,71,5316,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,4,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,145495,7871,0,651785,0,8,677103,677103,4572342173406048,4572423132976725,4572423132980611,4572342175357433
