Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_INT32,SQ_INSTS_VALU_INT64,TA_ADDR_STALLED_BY_TC_CYCLES_sum,TA_TOTAL_WAVEFRONTS_sum,TCP_UTCL1_TRANSLATION_MISS_sum,TCP_UTCL1_TRANSLATION_HIT_sum,TCP_UTCL1_PERMISSION_MISS_sum,TCP_UTCL1_REQUEST_sum,TCC_TAG_STALL[0],TCC_BUBBLE[0],TCC_TOO_MANY_EA_WRREQS_STALL[0],TCC_TAG_STALL[1],TCC_BUBBLE[1],TCC_TOO_MANY_EA_WRREQS_STALL[1],TCC_TAG_STALL[2],TCC_BUBBLE[2],TCC_TOO_MANY_EA_WRREQS_STALL[2],TCC_TAG_STALL[3],TCC_BUBBLE[3],TCC_TOO_MANY_EA_WRREQS_STALL[3],TCC_TAG_STALL[4],TCC_BUBBLE[4],TCC_TOO_MANY_EA_WRREQS_STALL[4],TCC_TAG_STALL[5],TCC_BUBBLE[5],TCC_TOO_MANY_EA_WRREQS_STALL[5],TCC_TAG_STALL[6],TCC_BUBBLE[6],TCC_TOO_MANY_EA_WRREQS_STALL[6],TCC_TAG_STALL[7],TCC_BUBBLE[7],TCC_TOO_MANY_EA_WRREQS_STALL[7],TCC_TAG_STALL[8],TCC_BUBBLE[8],TCC_TOO_MANY_EA_WRREQS_STALL[8],TCC_TAG_STALL[9],TCC_BUBBLE[9],TCC_TOO_MANY_EA_WRREQS_STALL[9],TCC_TAG_STALL[10],TCC_BUBBLE[10],TCC_TOO_MANY_EA_WRREQS_STALL[10],TCC_TAG_STALL[11],TCC_BUBBLE[11],TCC_TOO_MANY_EA_WRREQS_STALL[11],TCC_TAG_STALL[12],TCC_BUBBLE[12],TCC_TOO_MANY_EA_WRREQS_STALL[12],TCC_TAG_STALL[13],TCC_BUBBLE[13],TCC_TOO_MANY_EA_WRREQS_STALL[13],TCC_TAG_STALL[14],TCC_BUBBLE[14],TCC_TOO_MANY_EA_WRREQS_STALL[14],TCC_TAG_STALL[15],TCC_BUBBLE[15],TCC_TOO_MANY_EA_WRREQS_STALL[15],TCC_CYCLE_sum,CPC_ME1_BUSY_FOR_PACKET_DECODE,CPC_CPC_UTCL2IU_STALL,SPI_RA_WAVE_SIMD_FULL_CSN,SPI_RA_VGPR_SIMD_FULL_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
119,micro_tk(micro_globals) [clone .kd],2,0,449,25833,25833,131072,512,65536,0,124,132,48,64,0x0,0x711889608840,9844201,2048,146387189,9280535,0,585594248,204800,108544,898127.0,1310720.0,768.0,17825024.0,0.0,17825792.0,57338,98304,0,64078,98304,0,66564,98306,0,66715,98306,0,61155,98304,0,64654,98304,0,72143,98305,0,66796,98305,0,59678,98304,0,67216,98304,0,67911,98304,0,67946,98304,0,63482,98304,0,66999,98304,0,73098,98304,0,68487,98304,0,39363392.0,2429380,0,0,0,2460212,2460212,4572197349778005,4572254576762661,4572254576943648,4572197350849248
120,micro_tk(micro_globals) [clone .kd],2,0,454,25833,25833,131072,512,65536,0,124,132,48,64,0x0,0x711889608840,9855189,2048,146453693,9281673,0,585860356,204800,108544,927397.0,1310720.0,768.0,17825024.0,0.0,17825792.0,65098,98310,0,72589,98307,0,74095,98308,0,74711,98310,0,70486,98304,0,74356,98304,0,80464,98304,0,73868,98304,0,61713,98304,0,68763,98304,0,70366,98304,0,71750,98304,0,67129,98304,0,70203,98304,0,78459,98304,0,72685,98304,0,39406752.0,2431980,0,0,0,2462922,2462922,4572197351541321,4572254576988795,4572254577169342,4572197352643160
121,micro_tk(micro_globals) [clone .kd],2,0,459,25833,25833,131072,512,65536,0,124,132,48,64,0x0,0x711889608840,9837401,2048,146418553,9275897,0,585718008,204800,108544,892636.0,1310720.0,768.0,17825024.0,0.0,17825792.0,58527,98304,0,65476,98304,0,66688,98304,0,67751,98304,0,64098,98304,0,67069,98304,0,74727,98308,0,68621,98310,0,57988,98304,0,64852,98304,0,66426,98304,0,67070,98304,0,62596,98304,0,66699,98304,0,74153,98304,0,68812,98304,0,39337216.0,2427733,0,0,0,2458576,2458576,4572197353603389,4572254577214609,4572254577393914,4572197354691908
122,micro_tk(micro_globals) [clone .kd],2,0,464,25833,25833,131072,512,65536,0,124,132,48,64,0x0,0x711889608840,9838941,2048,146412931,9274613,0,585695784,204800,108544,893771.0,1310720.0,768.0,17825024.0,0.0,17825792.0,59542,98304,0,67161,98304,0,67605,98306,0,69563,98306,0,65147,98304,0,68485,98304,0,73347,98304,0,68039,98304,0,60676,98304,0,68365,98304,0,69893,98304,0,71310,98304,0,66326,98304,0,69646,98304,0,76075,98304,0,70637,98304,0,39341696.0,2428291,0,0,0,2458856,2458856,4572197355649042,4572254577438620,4572254577618405,4572197356732374
123,micro_tk(micro_globals) [clone .kd],2,0,469,25833,25833,131072,512,65536,0,124,132,48,64,0x0,0x711889608840,9834285,2048,146432237,9276397,0,585773740,204800,108544,911716.0,1310720.0,768.0,17825024.0,0.0,17825792.0,56787,98304,0,64449,98306,0,65022,98306,0,66062,98306,0,60449,98304,0,63889,98304,0,71074,98304,0,65410,98304,0,56880,98304,0,64163,98304,0,64812,98304,0,65400,98304,0,62168,98304,0,66028,98304,0,72531,98304,0,66941,98304,0,39324592.0,2426875,0,0,0,2457787,2457787,4572197357710880,4572254577663752,4572254577842897,4572197358791107
124,micro_tk(micro_globals) [clone .kd],2,0,474,25833,25833,131072,512,65536,0,124,132,48,64,0x0,0x711889608840,9842401,2048,146477342,9281663,0,585954520,204800,108544,927194.0,1310720.0,768.0,17825024.0,0.0,17825792.0,52276,98306,0,58568,98306,0,59234,98305,0,60351,98306,0,57561,98304,0,61253,98304,0,67242,98304,0,62031,98304,0,52332,98304,0,59662,98304,0,59305,98304,0,59403,98304,0,56762,98304,0,60219,98304,0,67703,98304,0,61975,98304,0,39356464.0,2429410,0,0,0,2459779,2459779,4572197359781841,4572254577893252,4572254578073037,4572197360855799
125,micro_tk(micro_globals) [clone .kd],2,0,479,25833,25833,131072,512,65536,0,124,132,48,64,0x0,0x711889608840,9846373,2048,146349940,9273323,0,585445496,204800,108544,906062.0,1310720.0,768.0,17825024.0,0.0,17825792.0,63297,98304,0,70478,98304,0,73892,98304,0,74502,98304,0,69426,98304,0,72614,98304,0,79974,98304,0,74950,98304,0,65633,98304,0,72908,98304,0,73196,98304,0,73671,98304,0,72408,98304,0,75464,98304,0,82135,98304,0,76777,98304,0,39372432.0,2430061,0,0,0,2460777,2460777,4572197361832612,4572254578117783,4572254578298891,4572197362917866
126,micro_tk(micro_globals) [clone .kd],2,0,484,25833,25833,131072,512,65536,0,124,132,48,64,0x0,0x711889608840,9840693,2048,146463877,9276946,0,585899448,204800,108544,911814.0,1310720.0,768.0,17825024.0,0.0,17825792.0,64472,98304,0,72089,98304,0,72320,98307,0,72977,98306,0,68018,98306,0,71905,98306,0,80441,98304,0,74917,98304,0,67421,98306,0,74156,98306,0,75837,98304,0,76454,98304,0,71594,98304,0,75038,98304,0,84384,98304,0,78161,98304,0,39348352.0,2429223,0,0,0,2459272,2459272,4572197363904945,4572254578343918,4572254578525506,4572197364983119
127,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,488,25833,25833,16777216,512,0,0,12,4,32,64,0x0,0x70d85f46ed00,2441493,262144,123338904,1940731,0,499589852,1310720,524288,231502.0,524288.0,14592.0,1728622.0,0.0,2097152.0,1716,16384,0,1594,16384,0,1527,16384,0,1786,16384,0,1490,16384,0,690,16384,0,1579,16384,0,1462,16384,0,1782,16384,0,1698,16384,0,1516,16384,0,1696,16384,0,1522,16384,0,673,16384,0,1662,16384,0,1530,16384,0,9752672.0,109014,0,2001697,0,609542,609542,4572197366068243,4572254578642799,4572254578679213,4572197366919000
128,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,489,25833,25833,16777216,512,0,0,12,4,32,64,0x0,0x70d85f46ed00,4749053,262144,121067847,1894389,0,490463808,1310720,524288,320340.0,524288.0,14592.0,1726994.0,0.0,2097152.0,2010,16384,0,1598,16384,0,1896,16384,0,1965,16384,0,1854,16384,0,805,16384,0,1931,16384,0,1851,16384,0,2036,16384,0,1814,16384,0,1861,16384,0,1881,16384,0,1786,16384,0,930,16384,0,1927,16384,0,1810,16384,0,18982928.0,692053,0,1863198,0,1186433,1186433,4572197366919772,4572254578688467,4572254578724360,4572197368527378
129,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",2,0,490,25833,25833,4194304,256,0,0,16,0,32,64,0x0,0x70d845e60e40,3221709,65536,184879478,2744712,0,740975324,0,0,54201.0,196608.0,25578.0,2481722.0,0.0,3145728.0,150952,65536,0,272500,65536,0,62637,65536,0,83475,65536,0,111913,65536,0,138568,65536,0,64211,65536,0,84743,65536,0,152391,65536,0,277750,65536,0,63109,65536,0,80343,65536,0,114642,65536,0,140834,65536,0,63515,65536,0,83031,65536,0,12873056.0,142602,0,4891052,0,804566,804566,4572197373806600,4572254584829282,4572254584877954,4572197374289564
130,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,491,25833,25833,4194304,256,0,0,12,4,32,64,0x0,0x70d881c957c0,2634337,65536,143175223,2119725,0,574168988,0,0,3125055.0,131072.0,16502.0,1464289.0,0.0,2097152.0,152635,32768,0,186915,32768,0,62376,32768,0,70717,32768,0,106603,32768,0,74876,32768,0,57151,32768,0,53703,32768,0,158947,32768,0,177065,32768,0,56520,32768,0,68235,32768,0,95179,32768,0,69292,32768,0,52243,32768,0,53449,32768,0,10525248.0,148846,0,3216647,0,657828,657828,4572197375947505,4572254586291803,4572254586328137,4572197376452681
131,__amd_rocclr_fillBufferAligned.kd,2,0,492,25833,25833,256,256,0,0,12,4,48,64,0x0,0x711889633a00,2548997,4,2595,3637,0,10440,13,11,0.0,2.0,2.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,168,0,0,178,0,0,209,0,0,0,0,0,179,0,0,181,0,0,167,1,0,0,0,0,191,0,0,10183936.0,599322,0,0,0,636496,636496,4572197376519580,4572254586398481,4572254586400684,4572197378063723
132,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,493,25833,25833,77824,512,2560,48,28,4,80,64,0x0,0x70d841218380,12363537,1216,27803552,2995293,0,111240228,190300,68125,62770.0,68308.0,5017.0,842217.0,152.0,1048955.0,1799,32768,0,729,32768,0,1484,32770,0,1702,32770,0,1634,32768,0,1905,32769,0,1819,32768,0,1898,32768,0,1782,32768,0,731,32768,0,1488,32768,0,1695,32768,0,1611,32768,0,1980,32768,0,1755,32768,0,1883,32768,0,49441376.0,821945,0,0,0,3090086,3090086,4572197379500597,4572254588746271,4572254588797426,4572197380126091
133,__amd_rocclr_copyBuffer.kd,2,0,494,25833,25833,512,512,0,0,16,0,32,64,0x0,0x711889633a80,2843021,8,5356,6865,0,21632,8,40,0.0,8.0,2.0,6.0,0.0,8.0,192,0,0,182,1,0,217,0,0,0,0,0,173,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11358016.0,671114,0,0,0,709876,709876,4572197380057810,4572254588797426,4572254588801352,4572197381720678
134,__amd_rocclr_fillBufferAligned.kd,2,0,496,25833,25833,256,256,0,0,12,4,48,64,0x0,0x711889633a00,425581,4,2403,3617,0,9688,13,11,0.0,2.0,2.0,0.0,0.0,2.0,0,0,0,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,168,0,0,178,0,0,224,0,0,0,0,0,179,0,0,183,0,0,167,0,0,205,0,0,189,0,0,1688448.0,67467,0,0,0,105528,105528,4572197382397799,4572254588875942,4572254588877945,4572197383223499
135,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,497,25833,25833,77824,512,2560,48,28,4,80,64,0x0,0x70d864917880,3139033,1216,25456899,2723446,0,101856872,190300,68125,140698.0,68308.0,5017.0,800313.0,152.0,1048955.0,1524,32768,0,1551,32768,0,1456,32770,0,1509,32770,0,1423,32768,0,1414,32769,0,1641,32768,0,683,32768,0,1532,32768,0,1579,32768,0,1447,32768,0,1527,32768,0,1364,32768,0,1392,32768,0,1638,32768,0,695,32768,0,12543456.0,753962,0,0,0,783966,783966,4572197385624017,4572254590900174,4572254590947324,4572197386110186
136,__amd_rocclr_copyBuffer.kd,2,0,498,25833,25833,512,512,0,0,16,0,32,64,0x0,0x711889633a80,2708713,8,4052,6177,0,16464,8,40,0.0,8.0,2.0,6.0,0.0,8.0,191,0,0,181,1,0,242,0,0,0,0,0,172,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10821808.0,638075,0,0,0,676363,676363,4572197386062556,4572254590947324,4572254590951330,4572197387655320
137,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,500,25833,25833,1048576,256,0,0,24,0,64,64,0x0,0x70d840e314c0,1507253,16384,63651849,1083235,0,254968324,98304,16384,2143765.0,131072.0,6409.0,1217672.0,0.0,1310720.0,52330,32768,0,98640,32768,0,34672,32768,0,57666,32768,0,71334,32768,0,110788,32768,0,73190,32768,0,66475,32768,0,49535,32768,0,84973,32768,0,28160,32768,0,43211,32768,0,62689,32768,0,110372,32768,0,68549,32768,0,54538,32768,0,6014752.0,162161,0,1773923,0,375922,375922,4572197392486200,4572254594864823,4572254594884452,4572197392942434
138,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,501,25833,25833,16777216,512,0,0,12,4,32,64,0x0,0x70d85f46e700,4946561,262144,141806297,2150676,0,573199948,1310720,524288,5519.0,524288.0,19396.0,4660608.0,970.0,5242880.0,3528,8192,0,3785,8192,0,3019,8192,0,2157,8192,0,2964,8192,0,2989,8192,0,2570,8192,0,2520,8192,0,2586,8192,0,2635,8192,0,2492,8192,0,1531,8192,0,2146,8192,0,2144,8192,0,2461,8192,0,2491,8192,0,19772464.0,686374,0,2577529,0,1235779,1235779,4572197393011276,4572254594953394,4572254595024900,4572197394452947
139,__amd_rocclr_fillBufferAligned.kd,2,0,502,25833,25833,256,256,0,0,12,4,48,64,0x0,0x711889633a00,2871533,4,2281,3317,0,9220,13,11,0.0,2.0,2.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,168,0,0,178,0,0,209,0,0,0,0,0,179,0,0,180,0,0,167,0,0,190,1,0,0,0,0,11473056.0,679668,0,0,0,717066,717066,4572197393444827,4572254595024900,4572254595029026,4572197395507025
140,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4>) [clone .kd]",2,0,503,25833,25833,77824,512,4608,80,36,4,80,64,0x0,0x70d83882e7c0,12370137,1216,28542366,3034355,0,114196104,190300,349679,287585.0,133844.0,8345.0,1716026.0,152.0,2097559.0,1779,65536,0,1533,65536,0,1838,65538,0,1859,65538,0,2222,65538,0,1433,65538,0,1839,65536,0,1614,65538,0,1776,65536,0,1568,65536,0,1828,65536,0,1838,65536,0,2239,65536,0,1434,65536,0,1810,65536,0,1608,65536,0,49467312.0,824684,0,0,0,3091707,3091707,4572197398110793,4572254598733521,4572254598783554,4572197398737700
141,__amd_rocclr_copyBuffer.kd,2,0,504,25833,25833,512,512,0,0,16,0,32,64,0x0,0x711889633a80,2574901,8,4156,8801,0,16744,8,40,0.0,16.0,2.0,14.0,0.0,16.0,0,0,0,181,1,0,200,0,0,0,0,0,171,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10286048.0,605376,0,0,0,642878,642878,4572197398623902,4572254598783554,4572254598788602,4572197400318286
142,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,506,25833,25833,256,128,0,0,20,4,64,64,0x0,0x70d85f46ecc0,412513,4,7552,15168,0,30284,144,96,838.0,32.0,4.0,96.0,0.0,128.0,482,4,0,448,4,0,468,4,0,460,4,0,189,4,0,465,4,0,368,4,0,337,4,0,443,0,0,424,0,0,429,0,0,388,0,0,202,0,0,207,0,0,227,0,0,378,0,0,1636080.0,66935,0,0,0,102255,102255,4572197401056868,4572254598908419,4572254598911984,4572197401874707
143,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,507,25833,25833,256,256,1536,48,28,4,80,64,0x0,0x70d841218380,2918453,4,8380,8777,0,33576,179,14,59.0,5.0,1.0,30.0,1.0,65.0,204,2,0,0,2,0,179,2,0,183,2,0,187,2,0,171,2,0,213,2,0,182,2,0,215,2,0,207,2,0,194,2,0,183,2,0,185,2,0,167,2,0,189,2,0,171,2,0,11659600.0,690907,0,0,0,728725,728725,4572197401866515,4572254598918073,4572254598922400,4572197403460651
144,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,508,25833,25833,256,256,0,0,12,4,32,64,0x0,0x70d881c957c0,3263213,4,3359,4169,0,13512,28,2,0.0,2.0,1.0,0.0,1.0,2.0,0,0,0,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,204,0,0,181,0,0,13039392.0,777221,0,0,0,814962,814962,4572197403081050,4572254599707400,4572254599709643,4572197404684690
145,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,509,25833,25833,256,256,0,0,24,0,32,64,0x0,0x70d838269a40,364149,4,5120,5153,0,20544,180,1,0.0,2.0,1.0,0.0,1.0,2.0,185,0,0,181,0,0,204,0,0,195,1,0,173,0,0,171,0,0,175,0,0,169,0,0,198,0,0,190,0,0,206,0,0,227,0,0,0,0,0,167,0,0,171,0,0,174,0,0,1443904.0,52644,0,0,0,90244,90244,4572197411725336,4572254607146083,4572254607149408,4572197412213228
146,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,510,25833,25833,256,256,0,0,40,0,32,64,0x0,0x70d838269840,2562829,4,4480,4533,0,17984,180,2,0.0,3.0,1.0,0.0,1.0,3.0,181,0,0,181,1,0,179,0,0,186,0,0,186,0,0,171,0,0,174,0,0,168,0,0,177,0,0,208,0,0,191,0,0,183,0,0,168,0,0,167,0,0,0,0,0,0,0,0,10237696.0,602345,0,0,0,639856,639856,4572197412228490,4572254607178331,4572254607181055,4572197413825991
147,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,511,25833,25833,256,256,0,0,36,4,80,64,0x0,0x70d837c47fc0,365761,4,3954,4393,0,15880,180,0,0.0,3.0,1.0,0.0,1.0,3.0,206,0,0,196,0,0,0,0,0,0,0,0,0,0,0,224,1,0,216,0,0,168,1,0,178,0,0,184,0,0,177,0,0,179,0,0,169,0,0,167,0,0,173,0,0,164,0,0,1448368.0,51770,0,0,0,90523,90523,4572197417078078,4572254611422856,4572254611425781,4572197417505700
148,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,512,25833,25833,256,256,0,0,24,0,32,64,0x0,0x70d838269a40,1649645,4,4987,5149,0,20024,180,1,0.0,2.0,1.0,0.0,1.0,2.0,189,0,0,181,1,0,208,0,0,200,0,0,172,0,0,170,0,0,174,0,0,168,0,0,197,0,0,193,0,0,222,0,0,211,0,0,0,0,0,168,0,0,170,0,0,165,0,0,6584000.0,373928,0,0,0,411500,411500,4572197417541263,4572254611472168,4572254611475173,4572197419073658
149,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,513,25833,25833,256,256,0,0,36,4,80,64,0x0,0x70d837853a80,366901,4,4914,5205,0,19732,180,0,0.0,3.0,1.0,0.0,1.0,3.0,180,0,0,181,0,0,179,0,0,182,1,0,0,0,0,170,0,0,174,0,0,167,0,0,0,0,0,0,0,0,176,0,0,205,0,0,180,0,0,200,1,0,172,0,0,165,0,0,1454560.0,52551,0,0,0,90910,90910,4572197423667948,4572254616825620,4572254616828585,4572197424177872
150,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,514,25833,25833,256,256,512,0,8,0,32,64,0x0,0x70d83748eec0,353144,4,3342,3841,0,13448,159,0,0.0,2.0,1.0,0.0,1.0,2.0,180,0,0,181,0,0,180,0,0,0,0,0,172,0,0,181,1,0,197,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,1412192.0,50138,0,0,0,88262,88262,4572197431900226,4572254624287588,4572254624290112,4572197432333607
