Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_LDS,SQ_INST_LEVEL_LDS,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F32,SQ_INSTS_VALU_ADD_F64,SQ_INSTS_VALU_MUL_F64,SQ_INSTS_VALU_FMA_F64,SQ_INSTS_VALU_TRANS_F64,TA_BUFFER_COALESCED_READ_CYCLES_sum,TA_BUFFER_COALESCED_WRITE_CYCLES_sum,TD_COALESCABLE_WAVEFRONT_sum,TCP_TOTAL_ATOMIC_WITH_RET_sum,TCP_TOTAL_ATOMIC_WITHOUT_RET_sum,TCP_TOTAL_WRITEBACK_INVALIDATES_sum,TCP_TOTAL_CACHE_ACCESSES_sum,TCC_EA0_ATOMIC[0],TCC_EA0_RDREQ_LEVEL[0],TCC_EA0_WRREQ_LEVEL[0],TCC_EA0_ATOMIC_LEVEL[0],TCC_EA0_ATOMIC[1],TCC_EA0_RDREQ_LEVEL[1],TCC_EA0_WRREQ_LEVEL[1],TCC_EA0_ATOMIC_LEVEL[1],TCC_EA0_ATOMIC[2],TCC_EA0_RDREQ_LEVEL[2],TCC_EA0_WRREQ_LEVEL[2],TCC_EA0_ATOMIC_LEVEL[2],TCC_EA0_ATOMIC[3],TCC_EA0_RDREQ_LEVEL[3],TCC_EA0_WRREQ_LEVEL[3],TCC_EA0_ATOMIC_LEVEL[3],TCC_EA0_ATOMIC[4],TCC_EA0_RDREQ_LEVEL[4],TCC_EA0_WRREQ_LEVEL[4],TCC_EA0_ATOMIC_LEVEL[4],TCC_EA0_ATOMIC[5],TCC_EA0_RDREQ_LEVEL[5],TCC_EA0_WRREQ_LEVEL[5],TCC_EA0_ATOMIC_LEVEL[5],TCC_EA0_ATOMIC[6],TCC_EA0_RDREQ_LEVEL[6],TCC_EA0_WRREQ_LEVEL[6],TCC_EA0_ATOMIC_LEVEL[6],TCC_EA0_ATOMIC[7],TCC_EA0_RDREQ_LEVEL[7],TCC_EA0_WRREQ_LEVEL[7],TCC_EA0_ATOMIC_LEVEL[7],TCC_EA0_ATOMIC[8],TCC_EA0_RDREQ_LEVEL[8],TCC_EA0_WRREQ_LEVEL[8],TCC_EA0_ATOMIC_LEVEL[8],TCC_EA0_ATOMIC[9],TCC_EA0_RDREQ_LEVEL[9],TCC_EA0_WRREQ_LEVEL[9],TCC_EA0_ATOMIC_LEVEL[9],TCC_EA0_ATOMIC[10],TCC_EA0_RDREQ_LEVEL[10],TCC_EA0_WRREQ_LEVEL[10],TCC_EA0_ATOMIC_LEVEL[10],TCC_EA0_ATOMIC[11],TCC_EA0_RDREQ_LEVEL[11],TCC_EA0_WRREQ_LEVEL[11],TCC_EA0_ATOMIC_LEVEL[11],TCC_EA0_ATOMIC[12],TCC_EA0_RDREQ_LEVEL[12],TCC_EA0_WRREQ_LEVEL[12],TCC_EA0_ATOMIC_LEVEL[12],TCC_EA0_ATOMIC[13],TCC_EA0_RDREQ_LEVEL[13],TCC_EA0_WRREQ_LEVEL[13],TCC_EA0_ATOMIC_LEVEL[13],TCC_EA0_ATOMIC[14],TCC_EA0_RDREQ_LEVEL[14],TCC_EA0_WRREQ_LEVEL[14],TCC_EA0_ATOMIC_LEVEL[14],TCC_EA0_ATOMIC[15],TCC_EA0_RDREQ_LEVEL[15],TCC_EA0_WRREQ_LEVEL[15],TCC_EA0_ATOMIC_LEVEL[15],CPC_CPC_UTCL2IU_BUSY,CPC_CPC_UTCL2IU_IDLE,CPF_CMP_UTCL1_STALL_ON_TRANSLATION,SPI_RA_RES_STALL_CSN,SPI_RA_TMP_STALL_CSN,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
120,micro_tk(micro_globals) [clone .kd],2,0,454,25092,25092,131072,512,65536,0,124,132,48,64,0x0,0x7df6b19c0840,8388608,7375138,589957158,2048,0,0,0,0,0.0,0.0,262144.0,0.0,0.0,256.0,17825792.0,0,49444139,9783907,0,0,51030235,10135612,0,0,51195199,10085327,0,0,51512706,10209112,0,0,51526861,10036728,0,0,51140968,10092568,0,0,54051120,10550117,0,0,52236693,10346117,0,0,49213192,9806781,0,0,51016763,10231290,0,0,51242767,10106691,0,0,51517103,10209019,0,0,51541436,10030448,0,0,51142091,10062125,0,0,54095873,10518784,0,0,52285197,10344891,0,11184,2454435,77,0,0,4572179393379729,4572254576988795,4572254577169342,4572179394571360
121,micro_tk(micro_globals) [clone .kd],2,0,459,25092,25092,131072,512,65536,0,124,132,48,64,0x0,0x7df6b19c0840,8388608,7374691,589658684,2048,0,0,0,0,0.0,0.0,262144.0,0.0,0.0,256.0,17825792.0,0,49069124,9985043,0,0,50640790,10427924,0,0,50921860,10280897,0,0,51208112,10471354,0,0,51227166,10331499,0,0,50845939,10372695,0,0,53801888,10879390,0,0,52020125,10715131,0,0,48997395,9968585,0,0,50844276,10417264,0,0,51012869,10286122,0,0,51270659,10447178,0,0,51281151,10375836,0,0,50904487,10387087,0,0,53930831,10879536,0,0,52131658,10770473,0,11190,2459684,0,0,0,4572179395676604,4572254577214609,4572254577393914,4572179396865421
122,micro_tk(micro_globals) [clone .kd],2,0,464,25092,25092,131072,512,65536,0,124,132,48,64,0x0,0x7df6b19c0840,8388608,7364823,589442182,2048,0,0,0,0,0.0,0.0,262144.0,0.0,0.0,256.0,17825792.0,0,49452611,10070973,0,0,51081694,10503089,0,0,51119964,10386022,0,0,51405979,10555648,0,0,51447488,10151655,0,0,51045699,10184511,0,0,53997048,10629909,0,0,52191459,10481108,0,0,49124260,9892453,0,0,50990077,10261620,0,0,51167847,10263258,0,0,51463317,10371703,0,0,51589919,10143120,0,0,51189782,10192745,0,0,54102766,10618843,0,0,52293724,10479603,0,11181,2456760,0,0,0,4572179397926329,4572254577438620,4572254577618405,4572179399126523
123,micro_tk(micro_globals) [clone .kd],2,0,469,25092,25092,131072,512,65536,0,124,132,48,64,0x0,0x7df6b19c0840,8388608,7367045,589459510,2048,0,0,0,0,0.0,0.0,262144.0,0.0,0.0,256.0,17825792.0,0,48899371,9793105,0,0,50495031,10218687,0,0,50669218,10155392,0,0,50927519,10295751,0,0,50960319,10150501,0,0,50573003,10207473,0,0,53604070,10636546,0,0,51800139,10435772,0,0,49071895,9775668,0,0,50906568,10201326,0,0,50986084,10145250,0,0,51265995,10258175,0,0,51354044,10130794,0,0,50987311,10174551,0,0,53862198,10626881,0,0,52078308,10439499,0,11179,2452303,77,0,0,4572179400204957,4572254577663752,4572254577842897,4572179401392833
124,micro_tk(micro_globals) [clone .kd],2,0,474,25092,25092,131072,512,65536,0,124,132,48,64,0x0,0x7df6b19c0840,8388608,7365628,589424604,2048,0,0,0,0,0.0,0.0,262144.0,0.0,0.0,256.0,17825792.0,0,49581549,9851611,0,0,51196648,10242008,0,0,51283818,10149500,0,0,51559810,10308840,0,0,51680080,10120303,0,0,51262883,10157300,0,0,54173776,10640792,0,0,52376425,10431616,0,0,49364123,9822961,0,0,51189936,10219698,0,0,51206622,10101360,0,0,51470294,10237265,0,0,51640240,10156535,0,0,51252327,10215239,0,0,54055615,10661737,0,0,52226299,10461169,0,11183,2454951,77,0,0,4572179402468663,4572254577893252,4572254578073037,4572179403654996
125,micro_tk(micro_globals) [clone .kd],2,0,479,25092,25092,131072,512,65536,0,124,132,48,64,0x0,0x7df6b19c0840,8388608,7374311,590038448,2048,0,0,0,0,0.0,0.0,262144.0,0.0,0.0,256.0,17825792.0,0,49504816,9806822,0,0,51121363,10128938,0,0,51170215,10134827,0,0,51463301,10227172,0,0,51510459,10069616,0,0,51133520,10099641,0,0,54065376,10555235,0,0,52240451,10379750,0,0,49231613,9791100,0,0,51058970,10134750,0,0,51320139,10100739,0,0,51586705,10186996,0,0,51667543,10070866,0,0,51276670,10117683,0,0,54191694,10529113,0,0,52367737,10383303,0,11180,2453681,0,0,0,4572179404769483,4572254578117783,4572254578298891,4572179405949968
126,micro_tk(micro_globals) [clone .kd],2,0,484,25092,25092,131072,512,65536,0,124,132,48,64,0x0,0x7df6b19c0840,8388608,7371504,589817240,2048,0,0,0,0,0.0,0.0,262144.0,0.0,0.0,256.0,17825792.0,0,48468719,9794724,0,0,50075979,10195248,0,0,50231975,10126762,0,0,50508920,10265377,0,0,50434999,10169404,0,0,50040307,10241132,0,0,53032729,10730163,0,0,51237677,10514661,0,0,48413027,9793983,0,0,50249492,10259033,0,0,50347015,10152478,0,0,50625761,10320917,0,0,50624309,10149402,0,0,50222663,10236746,0,0,53265674,10633018,0,0,51459130,10501832,0,11182,2458222,0,0,0,4572179407059819,4572254578343918,4572254578525506,4572179408285791
127,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,488,25092,25092,16777216,512,0,0,12,4,32,64,0x0,0x7dbe8806ed00,0,0,0,0,0,0,0,0,0.0,0.0,524288.0,0.0,0.0,304.0,2097152.0,0,9444726,21434557,0,0,10018969,22601630,0,0,9876507,22104208,0,0,10080702,22706506,0,0,10025642,22442243,0,0,10044362,22530711,0,0,10614266,23455594,0,0,10340315,23040605,0,0,9578530,21314387,0,0,10230517,22613061,0,0,10043452,22038854,0,0,10286704,22595522,0,0,10177097,22279458,0,0,10195857,22343071,0,0,10707699,23166256,0,0,10427665,22712229,0,5383,601341,77,61407,0,4572179409458885,4572254578642799,4572254578679213,4572179410431462
128,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,489,25092,25092,16777216,512,0,0,12,4,32,64,0x0,0x7dbe8806ed00,0,0,0,0,0,0,0,0,0.0,0.0,524288.0,0.0,0.0,304.0,2097152.0,0,9399029,20701897,0,0,9958950,21883417,0,0,9778393,21488802,0,0,9974063,21938421,0,0,9844349,21536429,0,0,9803098,21478872,0,0,10361783,22497642,0,0,10238266,22353203,0,0,9344751,20692719,0,0,9927245,21908825,0,0,9743238,21347678,0,0,9964628,21944979,0,0,9849960,21566237,0,0,9794418,21519899,0,0,10403389,22520289,0,0,10253205,22311366,0,0,1351961,0,59281,0,4572179410434627,4572254578688467,4572254578724360,4572179412159897
129,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",2,0,490,25092,25092,4194304,256,0,0,16,0,32,64,0x0,0x7dbe6ea60e40,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,304.0,3145728.0,0,138004761,40869499,0,0,144265378,40778405,0,0,91459219,28080152,0,0,98026899,29504040,0,0,141166127,41881460,0,0,138760333,40707989,0,0,101141021,30010546,0,0,102833628,30336387,0,0,140316184,40342613,0,0,142917939,40782952,0,0,90736555,27930375,0,0,97559863,29212282,0,0,144565313,42150352,0,0,139738888,40732536,0,0,100972486,29654267,0,0,102156284,29950250,0,935,900727,0,220669,0,4572179417677142,4572254584829282,4572254584877954,4572179418206434
130,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,491,25092,25092,4194304,256,0,0,12,4,32,64,0x0,0x7dbeaa8957c0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,304.0,2097152.0,0,47861023,33567225,0,0,52867316,37254092,0,0,62600115,45315832,0,0,61935700,44558999,0,0,49745833,35268770,0,0,52044276,36805182,0,0,64607186,47859284,0,0,62010880,45296701,0,0,47761061,33282163,0,0,52251949,36575987,0,0,59665180,44541294,0,0,62426662,42934116,0,0,50105332,35083499,0,0,51521522,36368303,0,0,63110808,47038607,0,0,61034803,44888525,0,4893,634586,78,120417,0,4572179419918765,4572254586291803,4572254586328137,4572179420471262
131,__amd_rocclr_fillBufferAligned.kd,2,0,492,25092,25092,256,256,0,0,12,4,48,64,0x0,0x7df6b1973a00,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,1764,0,0,0,0,0,0,0,2125,0,0,0,2445,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,1575,0,0,0,2577,0,0,0,832,0,0,0,1685,0,0,0,1697,0,0,0,1674,0,0,0,1635,0,0,0,0,0,0,0,1455,0,0,8081,740611,0,0,0,4572179420533914,4572254586398481,4572254586400684,4572179422222049
132,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,493,25092,25092,77824,512,2560,48,28,4,80,64,0x0,0x7dbe69e18380,13302,33908,2705827,0,0,0,0,0,0.0,0.0,2620.0,9728.0,0.0,1376.0,1048955.0,0,19359747,7514,0,0,19959900,8287,0,0,20040659,0,0,0,20163359,183,0,0,20174035,0,0,76,19997655,22121,22121,0,21027326,0,0,0,20407195,3063,0,0,19332139,7526,0,0,19906391,8327,0,0,20055250,0,0,0,20112095,0,0,0,20099710,0,0,76,20062534,21885,21885,0,21048098,0,0,0,20438577,3104,0,7992,3099899,1856,0,0,4572179423382915,4572254588746271,4572254588797426,4572179424073876
133,__amd_rocclr_copyBuffer.kd,2,0,494,25092,25092,512,512,0,0,16,0,32,64,0x0,0x7df6b1973a80,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0,2912,0,0,0,1621,0,0,0,0,0,0,0,658,0,0,0,1668,0,0,0,1650,0,0,0,2128,0,0,0,2872,0,0,0,940,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,2125,0,8105,928999,0,0,0,4572179423993387,4572254588797426,4572254588801352,4572179425807399
134,__amd_rocclr_fillBufferAligned.kd,2,0,496,25092,25092,256,256,0,0,12,4,48,64,0x0,0x7df6b1973a00,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,2155,0,0,0,0,0,0,0,1371,0,0,0,1359,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,1384,0,0,0,3022,0,0,0,579,0,0,0,1299,0,0,0,935,0,0,0,1760,0,0,0,886,0,0,0,0,0,0,0,1603,0,0,12428,97578,0,0,0,4572179426602514,4572254588875942,4572254588877945,4572179427507632
135,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,497,25092,25092,77824,512,2560,48,28,4,80,64,0x0,0x7dbe9c117880,13302,34501,2764338,0,0,0,0,0,0.0,0.0,2620.0,9728.0,0.0,1376.0,1048955.0,0,16552941,7674,0,0,17190267,8147,0,0,17277179,0,0,0,17340064,0,0,0,17429643,0,0,76,17323652,26304,26304,0,18345249,0,0,0,17679312,3094,0,0,16490724,7667,0,0,17208250,7961,0,0,17281784,0,0,0,17364158,328,0,0,17431828,0,0,76,17310599,26931,26931,0,18365881,0,0,0,17695877,3064,0,1020,792700,78,0,0,4572179430074516,4572254590900174,4572254590947324,4572179430597419
136,__amd_rocclr_copyBuffer.kd,2,0,498,25092,25092,512,512,0,0,16,0,32,64,0x0,0x7df6b1973a80,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0,2159,0,0,0,876,0,0,0,0,0,0,0,273,0,0,0,917,0,0,0,897,0,0,0,1006,0,0,0,2016,0,0,0,937,0,0,0,127,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,2307,0,7894,667396,0,0,0,4572179430547515,4572254590947324,4572254590951330,4572179432327796
137,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,500,25092,25092,1048576,256,0,0,24,0,64,64,0x0,0x7dbe69a314c0,0,0,0,0,0,0,0,0,0.0,0.0,65536.0,0.0,0.0,304.0,1310720.0,0,32292344,6288653,0,0,42450367,6771196,0,0,37164970,6655981,0,0,47771808,7189681,0,0,38881875,6567932,0,0,48828176,6970765,0,0,50548378,7497324,0,0,58067219,7862643,0,0,31928703,6306271,0,0,42414308,6761906,0,0,35972186,6598694,0,0,47675032,7169736,0,0,39857153,6612430,0,0,50007445,7057404,0,0,50148619,7481186,0,0,59004840,7891860,0,935,385638,78,65566,0,4572179437279666,4572254594864823,4572254594884452,4572179437784662
138,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,501,25092,25092,16777216,512,0,0,12,4,32,64,0x0,0x7dbe8806e700,0,0,0,0,0,0,0,0,0.0,0.0,262144.0,0.0,0.0,304.0,5242880.0,0,5032180,48326157,0,0,5212676,49817830,0,0,5141047,49558390,0,0,5182297,49898426,0,0,6086452,50284445,0,0,6037415,50210386,0,0,6191621,51973534,0,0,6068265,51107155,0,0,5263421,48363733,0,0,5464426,49828857,0,0,5433534,49502618,0,0,5490590,49790620,0,0,6278367,50237448,0,0,6210950,50286437,0,0,6694695,52241354,0,0,6529790,51473536,0,4517,955578,0,73637,0,4572179437839573,4572254594953394,4572254595024900,4572179439527157
139,__amd_rocclr_fillBufferAligned.kd,2,0,502,25092,25092,256,256,0,0,12,4,48,64,0x0,0x7df6b1973a00,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,1062,0,0,0,0,0,0,0,1605,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,0,0,0,1821,0,0,0,451,0,0,0,922,0,0,0,943,0,0,0,917,0,0,0,881,0,0,0,0,0,0,0,1267,126,0,8165,554281,0,0,0,4572179438298592,4572254595024900,4572254595029026,4572179440916751
140,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4>) [clone .kd]",2,0,503,25092,25092,77824,512,4608,80,36,4,80,64,0x0,0x7dbe6142e7c0,20646,37336,2984556,0,0,0,0,0,0.0,0.0,2464.0,9728.0,0.0,1376.0,2097559.0,0,36817754,3749,0,0,38963406,4001,0,0,38758480,0,0,0,39440892,125,0,0,39698461,0,0,0,40733261,2989,0,0,44568367,4193,0,76,44785047,27252,23168,0,36626215,3746,0,0,38903098,3950,0,0,38775237,0,0,0,39421791,0,0,0,39610755,0,0,0,40612829,3107,0,0,44475545,4176,0,76,44802882,27029,22965,1530,3086897,1935,0,0,4572179442519770,4572254598733521,4572254598783554,4572179443208008
141,__amd_rocclr_copyBuffer.kd,2,0,504,25092,25092,512,512,0,0,16,0,32,64,0x0,0x7df6b1973a80,0,0,0,0,0,0,0,0,0.0,0.0,16.0,0.0,0.0,1.0,16.0,0,2163,0,0,0,874,0,0,0,0,0,0,0,273,0,0,0,917,4442,0,0,898,0,0,0,1003,0,0,0,2016,0,0,0,939,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,1039,0,0,7898,480284,0,0,0,4572179443088451,4572254598783554,4572254598788602,4572179444927990
142,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,506,25092,25092,256,128,0,0,20,4,64,64,0x0,0x7dbe8806ecc0,0,0,0,0,0,0,0,0,0.0,0.0,32.0,0.0,0.0,2.0,128.0,0,4804,1039,0,0,5361,1111,0,0,6226,483,0,0,4565,503,0,0,9184,943,0,0,7833,1136,0,0,9571,734,0,0,8816,708,0,0,2199,0,0,0,2571,0,0,0,3557,909,0,0,1585,937,0,0,6575,0,0,0,5337,0,0,0,7018,530,0,0,6337,509,0,5382,100667,77,0,0,4572179445709285,4572254598908419,4572254598911984,4572179446650776
143,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,507,25092,25092,256,256,1536,48,28,4,80,64,0x0,0x7dbe69e18380,34,43,3560,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,65.0,0,1604,0,0,0,2055,0,0,0,2115,0,0,0,2932,174,0,0,3787,0,0,0,2419,0,0,0,3807,0,0,0,5197,0,0,0,2707,0,0,0,3004,0,0,0,2809,0,0,0,4319,0,0,0,1520,0,0,0,1249,0,0,0,2061,0,0,0,2428,0,0,7147,397672,0,0,0,4572179446641783,4572254598918073,4572254598922400,4572179448509474
144,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,508,25092,25092,256,256,0,0,12,4,32,64,0x0,0x7dbeaa8957c0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,156,0,0,998,0,0,0,273,0,0,0,1360,0,0,0,0,0,0,0,324,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,1777,0,0,0,0,0,0,0,2605,0,0,0,1658,0,0,0,1728,0,0,0,1694,0,0,7748,103928,0,0,0,4572179448024217,4572254599707400,4572254599709643,4572179449726563
145,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,509,25092,25092,256,256,0,0,24,0,32,64,0x0,0x7dbe60e69a40,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,952,0,0,0,1340,0,0,0,907,0,0,0,920,0,0,0,1013,0,0,0,972,0,0,0,1013,0,0,0,1315,176,0,0,1914,0,0,0,2246,0,0,0,920,0,0,0,915,0,0,0,1322,0,0,0,1299,0,0,0,2381,0,0,0,1351,0,0,935,93882,78,0,0,4572179457017549,4572254607146083,4572254607149408,4572179457506512
146,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,510,25092,25092,256,256,0,0,40,0,32,64,0x0,0x7dbe60e69840,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,1269,0,0,0,1383,0,0,0,1361,0,0,0,1631,0,0,0,2344,0,0,0,2274,161,0,0,1450,0,0,0,1414,0,0,0,1283,0,0,0,1310,0,0,0,1354,0,0,0,1354,0,0,0,1341,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,385244,0,0,0,4572179457520783,4572254607178331,4572254607181055,4572179459211482
147,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,511,25092,25092,256,256,0,0,36,4,80,64,0x0,0x7dbe60847fc0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,121,0,0,0,0,0,0,0,1361,0,0,0,1357,0,0,0,1351,0,0,0,1588,0,0,0,1439,0,0,0,2036,0,0,0,1295,0,0,0,1303,0,0,0,1351,0,0,0,1331,0,0,0,1343,0,0,0,1293,0,0,0,1362,0,0,0,1363,175,0,935,96920,0,0,0,4572179462800867,4572254611422856,4572254611425781,4572179463282298
