Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_SMEM,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS,SQ_INSTS_VALU,SQ_INSTS_VALU_ADD_F16,SQ_INSTS_VALU_MUL_F16,SQ_INSTS_VALU_FMA_F16,TA_BUFFER_READ_WAVEFRONTS_sum,TA_BUFFER_WRITE_WAVEFRONTS_sum,TD_SPI_STALL_sum,TD_LOAD_WAVEFRONT_sum,TCP_READ_TAGCONFLICT_STALL_CYCLES_sum,TCP_WRITE_TAGCONFLICT_STALL_CYCLES_sum,TCP_ATOMIC_TAGCONFLICT_STALL_CYCLES_sum,TCP_TA_TCP_STATE_READ_sum,TCC_REQ[0],TCC_READ[0],TCC_WRITE[0],TCC_ATOMIC[0],TCC_REQ[1],TCC_READ[1],TCC_WRITE[1],TCC_ATOMIC[1],TCC_REQ[2],TCC_READ[2],TCC_WRITE[2],TCC_ATOMIC[2],TCC_REQ[3],TCC_READ[3],TCC_WRITE[3],TCC_ATOMIC[3],TCC_REQ[4],TCC_READ[4],TCC_WRITE[4],TCC_ATOMIC[4],TCC_REQ[5],TCC_READ[5],TCC_WRITE[5],TCC_ATOMIC[5],TCC_REQ[6],TCC_READ[6],TCC_WRITE[6],TCC_ATOMIC[6],TCC_REQ[7],TCC_READ[7],TCC_WRITE[7],TCC_ATOMIC[7],TCC_REQ[8],TCC_READ[8],TCC_WRITE[8],TCC_ATOMIC[8],TCC_REQ[9],TCC_READ[9],TCC_WRITE[9],TCC_ATOMIC[9],TCC_REQ[10],TCC_READ[10],TCC_WRITE[10],TCC_ATOMIC[10],TCC_REQ[11],TCC_READ[11],TCC_WRITE[11],TCC_ATOMIC[11],TCC_REQ[12],TCC_READ[12],TCC_WRITE[12],TCC_ATOMIC[12],TCC_REQ[13],TCC_READ[13],TCC_WRITE[13],TCC_ATOMIC[13],TCC_REQ[14],TCC_READ[14],TCC_WRITE[14],TCC_ATOMIC[14],TCC_REQ[15],TCC_READ[15],TCC_WRITE[15],TCC_ATOMIC[15],CPC_CPC_TCIU_BUSY,CPC_CPC_TCIU_IDLE,CPF_CPF_TCIU_BUSY,CPF_CPF_TCIU_STALL,SPI_CSN_NUM_THREADGROUPS,SPI_CSN_WAVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
102,micro_tk(micro_globals) [clone .kd],2,0,364,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,292660,23408832,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591048,525512,65536,0,591052,525516,65536,0,591048,525512,65536,0,591061,525525,65536,0,591295,525759,65536,0,591352,525816,65536,0,591127,525591,65536,0,591048,525512,65536,0,591048,525512,65536,0,591052,525516,65536,0,591048,525512,65536,0,591062,525526,65536,0,591286,525750,65536,0,591364,525828,65536,0,591130,525594,65536,0,591050,525514,65536,0,1186,2458512,18542,0,256,2048,4572185377203038,4572254572814546,4572254573001703,4572185378368191
103,micro_tk(micro_globals) [clone .kd],2,0,369,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,305292,24384456,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591064,525528,65536,0,591068,525532,65536,0,591064,525528,65536,0,591078,525542,65536,0,591078,525542,65536,0,591376,525840,65536,0,591379,525843,65536,0,591064,525528,65536,0,591064,525528,65536,0,591068,525532,65536,0,591064,525528,65536,0,591078,525542,65536,0,591077,525541,65536,0,591380,525844,65536,0,591377,525841,65536,0,591066,525530,65536,0,1186,2459584,19457,0,256,2048,4572185379577789,4572254573046729,4572254573233125,4572185380751964
104,micro_tk(micro_globals) [clone .kd],2,0,374,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,232746,18580328,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591056,525520,65536,0,591060,525524,65536,0,591056,525520,65536,0,591068,525532,65536,0,591296,525760,65536,0,591364,525828,65536,0,591136,525600,65536,0,591056,525520,65536,0,591056,525520,65536,0,591060,525524,65536,0,591056,525520,65536,0,591071,525535,65536,0,591303,525767,65536,0,591372,525836,65536,0,591138,525602,65536,0,591058,525522,65536,0,1186,2460002,19045,0,256,2048,4572185381963975,4572254573277710,4572254573463785,4572185383120675
105,micro_tk(micro_globals) [clone .kd],2,0,379,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,239298,19131752,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591072,525536,65536,0,591076,525540,65536,0,591072,525536,65536,0,591085,525549,65536,0,591084,525548,65536,0,591384,525848,65536,0,591384,525848,65536,0,591072,525536,65536,0,591072,525536,65536,0,591076,525540,65536,0,591072,525536,65536,0,591086,525550,65536,0,591084,525548,65536,0,591392,525856,65536,0,591392,525856,65536,0,591074,525538,65536,0,1186,2454982,19873,0,256,2048,4572185384326297,4572254573509653,4572254573696009,4572185385493812
106,micro_tk(micro_globals) [clone .kd],2,0,384,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,232168,18527264,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591284,525748,65536,0,591060,525524,65536,0,591056,525520,65536,0,591068,525532,65536,0,591070,525534,65536,0,591364,525828,65536,0,591136,525600,65536,0,591056,525520,65536,0,591290,525754,65536,0,591060,525524,65536,0,591056,525520,65536,0,591069,525533,65536,0,591068,525532,65536,0,591372,525836,65536,0,591138,525602,65536,0,591058,525522,65536,0,1186,2460972,18601,0,256,2048,4572185386681938,4572254573743238,4572254573930275,4572185387862613
107,micro_tk(micro_globals) [clone .kd],2,0,389,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,293860,23548576,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591064,525528,65536,0,591068,525532,65536,0,591295,525759,65536,0,591078,525542,65536,0,591076,525540,65536,0,591376,525840,65536,0,591145,525609,65536,0,591064,525528,65536,0,591064,525528,65536,0,591068,525532,65536,0,591298,525762,65536,0,591077,525541,65536,0,591077,525541,65536,0,591380,525844,65536,0,591146,525610,65536,0,591066,525530,65536,0,1186,2461328,19410,0,256,2048,4572185389069177,4572254573975381,4572254574160455,4572185390250102
108,micro_tk(micro_globals) [clone .kd],2,0,394,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,293930,23532832,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591282,525746,65536,0,591052,525516,65536,0,591048,525512,65536,0,591060,525524,65536,0,591060,525524,65536,0,591352,525816,65536,0,591127,525591,65536,0,591048,525512,65536,0,591273,525737,65536,0,591052,525516,65536,0,591048,525512,65536,0,591062,525526,65536,0,591061,525525,65536,0,591364,525828,65536,0,591130,525594,65536,0,591050,525514,65536,0,1186,2459386,18803,0,256,2048,4572185391430347,4572254574204600,4572254574389834,4572185392604212
109,micro_tk(micro_globals) [clone .kd],2,0,399,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,301264,24094896,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591072,525536,65536,0,591076,525540,65536,0,591309,525773,65536,0,591084,525548,65536,0,591086,525550,65536,0,591384,525848,65536,0,591153,525617,65536,0,591072,525536,65536,0,591072,525536,65536,0,591076,525540,65536,0,591303,525767,65536,0,591086,525550,65536,0,591084,525548,65536,0,591392,525856,65536,0,591155,525619,65536,0,591074,525538,65536,0,1186,2460281,19486,0,256,2048,4572185393797566,4572254574434861,4572254574621096,4572185394976338
110,micro_tk(micro_globals) [clone .kd],2,0,404,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,289846,23155896,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591040,525504,65536,0,591044,525508,65536,0,591040,525504,65536,0,591053,525517,65536,0,591284,525748,65536,0,591344,525808,65536,0,591119,525583,65536,0,591040,525504,65536,0,591040,525504,65536,0,591044,525508,65536,0,591040,525504,65536,0,591054,525518,65536,0,591278,525742,65536,0,591352,525816,65536,0,591121,525585,65536,0,591042,525506,65536,0,1186,2463400,19374,0,256,2048,4572185396138436,4572254574668045,4572254574853439,4572185397303478
111,micro_tk(micro_globals) [clone .kd],2,0,409,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,298946,23862448,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591048,525512,65536,0,591052,525516,65536,0,591048,525512,65536,0,591060,525524,65536,0,591061,525525,65536,0,591352,525816,65536,0,591361,525825,65536,0,591048,525512,65536,0,591048,525512,65536,0,591052,525516,65536,0,591048,525512,65536,0,591063,525527,65536,0,591060,525524,65536,0,591364,525828,65536,0,591355,525819,65536,0,591050,525514,65536,0,1186,2459164,19074,0,256,2048,4572185398515439,4572254574904995,4572254575090149,4572185399679079
112,micro_tk(micro_globals) [clone .kd],2,0,414,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,225986,18112904,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591064,525528,65536,0,591068,525532,65536,0,591064,525528,65536,0,591078,525542,65536,0,591078,525542,65536,0,591607,526071,65536,0,591145,525609,65536,0,591064,525528,65536,0,591064,525528,65536,0,591068,525532,65536,0,591064,525528,65536,0,591078,525542,65536,0,591077,525541,65536,0,591614,526078,65536,0,591146,525610,65536,0,591066,525530,65536,0,1186,2461791,19120,0,256,2048,4572185400871311,4572254575135216,4572254575320690,4572185402045477
113,micro_tk(micro_globals) [clone .kd],2,0,419,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,225910,18145864,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591056,525520,65536,0,591060,525524,65536,0,591056,525520,65536,0,591070,525534,65536,0,591068,525532,65536,0,591364,525828,65536,0,591136,525600,65536,0,591284,525748,65536,0,591056,525520,65536,0,591060,525524,65536,0,591056,525520,65536,0,591072,525536,65536,0,591068,525532,65536,0,591372,525836,65536,0,591138,525602,65536,0,591292,525756,65536,0,1186,2459930,19728,0,256,2048,4572185403263377,4572254575367519,4572254575553474,4572185404432555
114,micro_tk(micro_globals) [clone .kd],2,0,424,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,228450,18242808,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591072,525536,65536,0,591307,525771,65536,0,591072,525536,65536,0,591085,525549,65536,0,591084,525548,65536,0,591384,525848,65536,0,591153,525617,65536,0,591072,525536,65536,0,591072,525536,65536,0,591313,525777,65536,0,591072,525536,65536,0,591084,525548,65536,0,591085,525549,65536,0,591392,525856,65536,0,591155,525619,65536,0,591074,525538,65536,0,1186,2458909,19482,0,256,2048,4572185405598588,4572254575598020,4572254575783454,4572185406765323
115,micro_tk(micro_globals) [clone .kd],2,0,429,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,288982,23116920,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591056,525520,65536,0,591060,525524,65536,0,591056,525520,65536,0,591297,525761,65536,0,591070,525534,65536,0,591364,525828,65536,0,591136,525600,65536,0,591056,525520,65536,0,591056,525520,65536,0,591060,525524,65536,0,591056,525520,65536,0,591304,525768,65536,0,591070,525534,65536,0,591372,525836,65536,0,591138,525602,65536,0,591058,525522,65536,0,1186,2463988,19191,0,256,2048,4572185407712212,4572254575827839,4572254576013273,4572185408882552
116,micro_tk(micro_globals) [clone .kd],2,0,434,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,291958,23427704,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591064,525528,65536,0,591302,525766,65536,0,591064,525528,65536,0,591077,525541,65536,0,591078,525542,65536,0,591376,525840,65536,0,591145,525609,65536,0,591064,525528,65536,0,591064,525528,65536,0,591299,525763,65536,0,591064,525528,65536,0,591077,525541,65536,0,591076,525540,65536,0,591380,525844,65536,0,591146,525610,65536,0,591066,525530,65536,0,1186,2462424,18503,0,256,2048,4572185410100132,4572254576080212,4572254576261921,4572185411251324
117,micro_tk(micro_globals) [clone .kd],2,0,439,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,290954,23253064,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591048,525512,65536,0,591052,525516,65536,0,591048,525512,65536,0,591294,525758,65536,0,591060,525524,65536,0,591352,525816,65536,0,591127,525591,65536,0,591048,525512,65536,0,591048,525512,65536,0,591052,525516,65536,0,591048,525512,65536,0,591286,525750,65536,0,591061,525525,65536,0,591364,525828,65536,0,591130,525594,65536,0,591050,525514,65536,0,1186,2455638,19293,0,256,2048,4572185412421503,4572254576307548,4572254576489136,4572185413595008
118,micro_tk(micro_globals) [clone .kd],2,0,444,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,290262,23266576,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591072,525536,65536,0,591076,525540,65536,0,591072,525536,65536,0,591084,525548,65536,0,591084,525548,65536,0,591621,526085,65536,0,591153,525617,65536,0,591072,525536,65536,0,591072,525536,65536,0,591076,525540,65536,0,591072,525536,65536,0,591086,525550,65536,0,591085,525549,65536,0,591623,526087,65536,0,591155,525619,65536,0,591074,525538,65536,0,1186,2458405,18709,0,256,2048,4572185414801651,4572254576535325,4572254576716633,4572185415975636
119,micro_tk(micro_globals) [clone .kd],2,0,449,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,287088,22915320,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591040,525504,65536,0,591044,525508,65536,0,591040,525504,65536,0,591054,525518,65536,0,591054,525518,65536,0,591344,525808,65536,0,591119,525583,65536,0,591271,525735,65536,0,591040,525504,65536,0,591044,525508,65536,0,591040,525504,65536,0,591055,525519,65536,0,591053,525517,65536,0,591352,525816,65536,0,591121,525585,65536,0,591267,525731,65536,0,1186,2461762,18780,0,256,2048,4572185417167608,4572254576762661,4572254576943648,4572185418354422
120,micro_tk(micro_globals) [clone .kd],2,0,454,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,225096,18000112,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591048,525512,65536,0,591052,525516,65536,0,591048,525512,65536,0,591060,525524,65536,0,591060,525524,65536,0,591577,526041,65536,0,591127,525591,65536,0,591048,525512,65536,0,591048,525512,65536,0,591052,525516,65536,0,591048,525512,65536,0,591063,525527,65536,0,591062,525526,65536,0,591598,526062,65536,0,591130,525594,65536,0,591050,525514,65536,0,1186,2459705,18926,0,256,2048,4572185419555838,4572254576988795,4572254577169342,4572185420716714
121,micro_tk(micro_globals) [clone .kd],2,0,459,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,229676,18339408,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591064,525528,65536,0,591068,525532,65536,0,591064,525528,65536,0,591076,525540,65536,0,591076,525540,65536,0,591376,525840,65536,0,591145,525609,65536,0,591295,525759,65536,0,591064,525528,65536,0,591068,525532,65536,0,591064,525528,65536,0,591079,525543,65536,0,591076,525540,65536,0,591380,525844,65536,0,591146,525610,65536,0,591300,525764,65536,0,1186,2459246,18759,0,256,2048,4572185421912061,4572254577214609,4572254577393914,4572185423162919
122,micro_tk(micro_globals) [clone .kd],2,0,464,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,229128,18364792,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591056,525520,65536,0,591288,525752,65536,0,591056,525520,65536,0,591070,525534,65536,0,591069,525533,65536,0,591364,525828,65536,0,591136,525600,65536,0,591056,525520,65536,0,591056,525520,65536,0,591294,525758,65536,0,591056,525520,65536,0,591070,525534,65536,0,591069,525533,65536,0,591372,525836,65536,0,591138,525602,65536,0,591058,525522,65536,0,1186,2461702,18666,0,256,2048,4572185424080436,4572254577438620,4572254577618405,4572185425236785
123,micro_tk(micro_globals) [clone .kd],2,0,469,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,290252,23242568,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591072,525536,65536,0,591076,525540,65536,0,591072,525536,65536,0,591315,525779,65536,0,591086,525550,65536,0,591384,525848,65536,0,591153,525617,65536,0,591072,525536,65536,0,591072,525536,65536,0,591076,525540,65536,0,591072,525536,65536,0,591321,525785,65536,0,591084,525548,65536,0,591392,525856,65536,0,591155,525619,65536,0,591074,525538,65536,0,1186,2460656,19176,0,256,2048,4572185426461144,4572254577663752,4572254577842897,4572185427634148
124,micro_tk(micro_globals) [clone .kd],2,0,474,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,290196,23205864,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591056,525520,65536,0,591294,525758,65536,0,591056,525520,65536,0,591070,525534,65536,0,591068,525532,65536,0,591364,525828,65536,0,591136,525600,65536,0,591056,525520,65536,0,591056,525520,65536,0,591288,525752,65536,0,591056,525520,65536,0,591070,525534,65536,0,591068,525532,65536,0,591372,525836,65536,0,591138,525602,65536,0,591058,525522,65536,0,1186,2460103,19178,0,256,2048,4572185428465326,4572254577893252,4572254578073037,4572185429633904
125,micro_tk(micro_globals) [clone .kd],2,0,479,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,290268,23252232,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591064,525528,65536,0,591068,525532,65536,0,591064,525528,65536,0,591310,525774,65536,0,591077,525541,65536,0,591376,525840,65536,0,591145,525609,65536,0,591064,525528,65536,0,591064,525528,65536,0,591068,525532,65536,0,591064,525528,65536,0,591308,525772,65536,0,591077,525541,65536,0,591380,525844,65536,0,591146,525610,65536,0,591066,525530,65536,0,1186,2464704,19466,0,256,2048,4572185430684497,4572254578117783,4572254578298891,4572185431851842
126,micro_tk(micro_globals) [clone .kd],2,0,484,25339,25339,131072,512,65536,0,124,132,48,64,0x0,0x787be8008840,14336,288688,23011864,34041856,17747968,0,0,0,1032192.0,0.0,0.0,1310720.0,0.0,0.0,0.0,1310720.0,591048,525512,65536,0,591052,525516,65536,0,591048,525512,65536,0,591062,525526,65536,0,591062,525526,65536,0,591586,526050,65536,0,591127,525591,65536,0,591048,525512,65536,0,591048,525512,65536,0,591052,525516,65536,0,591048,525512,65536,0,591061,525525,65536,0,591061,525525,65536,0,591589,526053,65536,0,591130,525594,65536,0,591050,525514,65536,0,1186,2459075,18970,0,256,2048,4572185432992088,4572254578343918,4572254578525506,4572185434155647
127,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,488,25339,25339,16777216,512,0,0,12,4,32,64,0x0,0x7843bf46ed00,1048576,1229356,98604968,21233664,7340032,0,0,0,0.0,0.0,4611.0,524288.0,0.0,0.0,0.0,524288.0,82560,17024,65536,0,82572,17036,65536,0,82583,17047,65536,0,82580,17044,65536,0,82880,17344,65536,0,82884,17348,65536,0,82560,17024,65536,0,82800,17264,65536,0,82560,17024,65536,0,82572,17036,65536,0,82581,17045,65536,0,82580,17044,65536,0,82881,17345,65536,0,82884,17348,65536,0,82560,17024,65536,0,82802,17266,65536,0,1186,613544,19226,0,32768,262144,4572185435403011,4572254578642799,4572254578679213,4572185436326786
128,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,489,25339,25339,16777216,512,0,0,12,4,32,64,0x0,0x7843bf46ed00,1048576,1118072,89660640,21233664,7340032,0,0,0,0.0,0.0,4494.0,524288.0,0.0,0.0,0.0,524288.0,82568,17032,65536,0,82560,17024,65536,0,82560,17024,65536,0,82560,17024,65536,0,82880,17344,65536,0,82880,17344,65536,0,82572,17036,65536,0,82826,17290,65536,0,82568,17032,65536,0,82560,17024,65536,0,82560,17024,65536,0,82560,17024,65536,0,82880,17344,65536,0,82880,17344,65536,0,82573,17037,65536,0,82827,17291,65536,0,1186,1691196,18579,0,32768,262144,4572185436333035,4572254578688467,4572254578724360,4572185438115941
129,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",2,0,490,25339,25339,4194304,256,0,0,16,0,32,64,0x0,0x7843a5e60e40,196608,469972,37586200,1900544,196608,0,0,0,0.0,0.0,1662.0,196608.0,0.0,0.0,0.0,196608.0,131392,65856,65536,0,131401,65865,65536,0,131413,65877,65536,0,131152,65616,65536,0,131152,65616,65536,0,131400,65864,65536,0,131409,65873,65536,0,131409,65873,65536,0,131392,65856,65536,0,131400,65864,65536,0,131408,65872,65536,0,131152,65616,65536,0,131152,65616,65536,0,131401,65865,65536,0,131410,65874,65536,0,131409,65873,65536,0,1186,820248,18925,0,16384,65536,4572185443492758,4572254584829282,4572254584877954,4572185444053226
130,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,491,25339,25339,4194304,256,0,0,12,4,32,64,0x0,0x7843d40957c0,131072,311054,24757656,1703936,327680,0,0,0,0.0,0.0,698.0,131072.0,0.0,0.0,0.0,131072.0,98304,32768,65536,0,98312,32776,65536,0,98304,32768,65536,0,98304,32768,65536,0,98720,33184,65536,0,98650,33114,65536,0,98643,33107,65536,0,98628,33092,65536,0,98304,32768,65536,0,98312,32776,65536,0,98304,32768,65536,0,98304,32768,65536,0,98721,33185,65536,0,98651,33115,65536,0,98642,33106,65536,0,98630,33094,65536,0,1186,640174,19557,0,16384,65536,4572185445693090,4572254586291803,4572254586328137,4572185446312125
131,__amd_rocclr_fillBufferAligned.kd,2,0,492,25339,25339,256,256,0,0,12,4,48,64,0x0,0x784be32e3a00,8,48,3600,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,9,8,1,0,4,4,0,0,4,4,0,0,1,1,0,0,0,0,0,0,7,7,0,0,5,5,0,0,6,6,0,0,8,8,0,0,1394,505512,24852,0,1,4,4572185446376350,4572254586398481,4572254586400684,4572185448127899
132,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,493,25339,25339,77824,512,2560,48,28,4,80,64,0x0,0x7843a1218380,17524,164264,13139832,2093891,1196516,0,0,0,0.0,0.0,0.0,68308.0,0.0,0.0,0.0,68308.0,35935,33487,0,0,35985,33536,1,0,36112,33632,32,0,35871,33391,32,0,35964,33516,0,0,36019,33559,12,0,35995,33547,0,0,35923,33399,0,76,35939,33491,0,0,35984,33536,0,0,36115,33635,32,0,35875,33395,32,0,35950,33502,0,0,36003,33543,12,0,35979,33531,0,0,35916,33392,0,76,3916,3087348,56976,0,152,1216,4572185449465246,4572254588746271,4572254588797426,4572185450179381
133,__amd_rocclr_copyBuffer.kd,2,0,494,25339,25339,512,512,0,0,16,0,32,64,0x0,0x784be32e3a80,16,108,9776,299,65,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,4,4,0,0,5,5,0,0,4,4,0,0,4,4,0,0,9,9,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,4,0,0,4,0,4,0,0,0,0,0,5,5,0,0,1394,1063758,24973,0,1,8,4572185450109157,4572254588797426,4572254588801352,4572185451939273
134,__amd_rocclr_fillBufferAligned.kd,2,0,496,25339,25339,256,256,0,0,12,4,48,64,0x0,0x784be32e3a00,8,72,6208,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,4,4,0,0,8,8,0,0,4,4,0,0,9,8,1,0,4,4,0,0,4,4,0,0,1,1,0,0,0,0,0,0,8,8,0,0,12,12,0,0,4,4,0,0,10,10,0,0,1394,102858,25880,0,1,4,4572185452849338,4572254588875942,4572254588877945,4572185453751902
135,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,497,25339,25339,77824,512,2560,48,28,4,80,64,0x0,0x7843c4917880,17525,104356,8401560,1132856,517025,0,0,0,0.0,0.0,0.0,68308.0,0.0,0.0,0.0,68308.0,35772,33324,0,0,35821,33372,1,0,35806,33326,32,0,35900,33420,32,0,35835,33387,0,0,35983,33523,12,0,35637,33189,0,0,35848,33324,0,76,35776,33328,0,0,35821,33373,0,0,35808,33328,32,0,35900,33420,32,0,35838,33390,0,0,35989,33529,12,0,35634,33186,0,0,35852,33328,0,76,1186,770363,26012,0,152,1216,4572185456272437,4572254590900174,4572254590947324,4572185456846375
